time,node_time,node_seq,boot_id,effective_time,clock_source,mac,esp_id,batch_id,experiment_id,trial_type,trial_position,raw_room,raw_rssi,ground_truth_room,ground_truth_scenario,baseline_room,baseline_changed,median_room,median_changed,median_hysteresis_room,median_hysteresis_changed,median_hysteresis_rejected,median_hysteresis_candidate_room,median_hysteresis_candidate_rssi,median_hysteresis_current_room_rssi,median_hysteresis_difference_db,median_hysteresis_persistence_room,median_hysteresis_persistence_changed,baseline_agrees_with_final,median_agrees_with_final,median_hysteresis_agrees_with_final
2026-08-27 10:27:11,2026-08-27 10:27:09,1412,2780215821,2026-08-27 10:27:11,server,c3:00:00:13:3b:b7,ESP-03,4fc7c797-54a1-4d72-88a8-e9042067ecde,EST2-B1-R1,,,Sala B,-61,Sala B,centro_sala,Sala B,True,Sala B,True,Sala B,True,False,Sala B,-61.0,,,,False,False,False,False
2026-08-27 10:27:11,2026-08-27 10:27:09,1269,2803322551,2026-08-27 10:27:11,server,c3:00:00:13:3b:b7,ESP-01,826532ac-6612-495e-a027-0a7bd8d6780e,EST2-B1-R1,,,Corredor,-67,Sala B,centro_sala,Corredor,True,Sala B,False,Sala B,False,False,Sala B,-61.0,-61.0,,Sala B,True,False,True,True
2026-08-27 10:27:13,2026-08-27 10:27:11,167,49404702,2026-08-27 10:27:13,server,c3:00:00:13:3b:b7,ESP-02,2cfd2a2c-5bb8-4045-b37f-7a01c18bdb35,EST2-B1-R1,,,Sala A,-82,Sala B,centro_sala,Sala A,True,Sala B,False,Sala B,False,False,Sala B,-61.0,-61.0,,Sala B,False,False,True,True
2026-08-27 10:27:14,2026-08-27 10:27:12,1413,2780215821,2026-08-27 10:27:14,server,c3:00:00:13:3b:b7,ESP-03,c8373a4b-7755-490c-a6ae-7ae222c0ff8a,EST2-B1-R1,,,Sala B,-62,Sala B,centro_sala,Sala B,True,Sala B,False,Sala B,False,False,Sala B,-61.5,-61.5,,Sala B,False,True,True,True
2026-08-27 10:27:15,2026-08-27 10:27:13,1270,2803322551,2026-08-27 10:27:15,server,c3:00:00:13:3b:b7,ESP-01,38e82727-d5d7-4a7a-8efb-c31a85b84251,EST2-B1-R1,,,Corredor,-75,Sala B,centro_sala,Corredor,True,Sala B,False,Sala B,False,False,Sala B,-62.0,-62.0,,Sala B,False,False,True,True
2026-08-27 10:27:16,2026-08-27 10:27:14,168,49404702,2026-08-27 10:27:16,server,c3:00:00:13:3b:b7,ESP-02,6e4f3552-2120-4f82-93ad-5e7b7db598bd,EST2-B1-R1,,,Sala A,-82,Sala B,centro_sala,Sala A,True,Sala B,False,Sala B,False,False,Sala B,-62.0,-62.0,,Sala B,False,False,True,True
2026-08-27 10:27:18,2026-08-27 10:27:16,1414,2780215821,2026-08-27 10:27:18,server,c3:00:00:13:3b:b7,ESP-03,3da23632-c8d6-481e-b4a8-c7907af59958,EST2-B1-R1,,,Sala B,-61,Sala B,centro_sala,Sala B,True,Sala B,False,Sala B,False,False,Sala B,-61.0,-61.0,,Sala B,False,True,True,True
2026-08-27 10:27:19,2026-08-27 10:27:17,1271,2803322551,2026-08-27 10:27:19,server,c3:00:00:13:3b:b7,ESP-01,6c3d98ac-66c3-4d2b-8bbc-96435b38c339,EST2-B1-R1,,,Corredor,-67,Sala B,centro_sala,Corredor,True,Sala B,False,Sala B,False,False,Sala B,-61.0,-61.0,,Sala B,False,False,True,True
2026-08-27 10:27:20,2026-08-27 10:27:18,169,49404702,2026-08-27 10:27:20,server,c3:00:00:13:3b:b7,ESP-02,60a60d18-a7e7-4b07-8d54-e5890c254b19,EST2-B1-R1,,,Sala A,-90,Sala B,centro_sala,Sala A,True,Sala B,False,Sala B,False,False,Sala B,-61.0,-61.0,,Sala B,False,False,True,True
2026-08-27 10:27:21,2026-08-27 10:27:19,1415,2780215821,2026-08-27 10:27:21,server,c3:00:00:13:3b:b7,ESP-03,781344de-e316-4a62-b9af-7254010641a0,EST2-B1-R1,,,Sala B,-67,Sala B,centro_sala,Sala B,True,Sala B,False,Sala B,False,False,Sala B,-64.0,-64.0,,Sala B,False,True,True,True
2026-08-27 10:27:22,2026-08-27 10:27:20,1272,2803322551,2026-08-27 10:27:22,server,c3:00:00:13:3b:b7,ESP-01,bfb0c569-9596-44c9-b8b8-f285895e2d52,EST2-B1-R1,,,Corredor,-67,Sala B,centro_sala,Corredor,True,Sala B,False,Sala B,False,False,Sala B,-67.0,-67.0,,Sala B,False,False,True,True
2026-08-27 10:27:23,2026-08-27 10:27:21,170,49404702,2026-08-27 10:27:23,server,c3:00:00:13:3b:b7,ESP-02,806e6f04-bfec-4207-bded-9d69cd546e98,EST2-B1-R1,,,Sala A,-83,Sala B,centro_sala,Sala A,True,Sala B,False,Sala B,False,False,Sala B,-67.0,-67.0,,Sala B,False,False,True,True
2026-08-27 10:27:25,2026-08-27 10:27:23,1416,2780215821,2026-08-27 10:27:25,server,c3:00:00:13:3b:b7,ESP-03,26645e1b-f3e2-48e2-acec-d617a01919f4,EST2-B1-R1,,,Sala B,-54,Sala B,centro_sala,Sala B,True,Sala B,False,Sala B,False,False,Sala B,-54.0,-54.0,,Sala B,False,True,True,True
2026-08-27 10:27:26,2026-08-27 10:27:24,1273,2803322551,2026-08-27 10:27:26,server,c3:00:00:13:3b:b7,ESP-01,5c01df5f-a175-42f5-9616-965c45e8dbc3,EST2-B1-R1,,,Corredor,-67,Sala B,centro_sala,Corredor,True,Sala B,False,Sala B,False,False,Sala B,-54.0,-54.0,,Sala B,False,False,True,True
2026-08-27 10:27:27,2026-08-27 10:27:25,171,49404702,2026-08-27 10:27:27,server,c3:00:00:13:3b:b7,ESP-02,7d98657c-fabc-4ee2-a77f-682ee9182280,EST2-B1-R1,,,Sala A,-83,Sala B,centro_sala,Sala A,True,Sala B,False,Sala B,False,False,Sala B,-54.0,-54.0,,Sala B,False,False,True,True
2026-08-27 10:27:29,2026-08-27 10:27:27,1417,2780215821,2026-08-27 10:27:29,server,c3:00:00:13:3b:b7,ESP-03,e8b624da-bd49-4e6b-8871-f43d70651fc1,EST2-B1-R1,,,Sala B,-67,Sala B,centro_sala,Sala B,True,Sala B,False,Sala B,False,False,Sala B,-67.0,-67.0,,Sala B,False,True,True,True
2026-08-27 10:27:30,2026-08-27 10:27:27,1274,2803322551,2026-08-27 10:27:30,server,c3:00:00:13:3b:b7,ESP-01,8c64cfbc-6911-42dc-afd3-8a05330adac2,EST2-B1-R1,,,Corredor,-71,Sala B,centro_sala,Corredor,True,Sala B,False,Sala B,False,False,Sala B,-67.0,-67.0,,Sala B,False,False,True,True
2026-08-27 10:27:31,2026-08-27 10:27:29,172,49404702,2026-08-27 10:27:31,server,c3:00:00:13:3b:b7,ESP-02,642a8ef5-e943-4a82-b0b1-234335fdcb43,EST2-B1-R1,,,Sala A,-82,Sala B,centro_sala,Sala A,True,Sala B,False,Sala B,False,False,Sala B,-67.0,-67.0,,Sala B,False,False,True,True
2026-08-27 10:27:32,2026-08-27 10:27:30,1418,2780215821,2026-08-27 10:27:32,server,c3:00:00:13:3b:b7,ESP-03,06d554d5-2a22-4c43-a33d-e420c82a6097,EST2-B1-R1,,,Sala B,-67,Sala B,centro_sala,Sala B,True,Sala B,False,Sala B,False,False,Sala B,-67.0,-67.0,,Sala B,False,True,True,True
2026-08-27 10:27:33,2026-08-27 10:27:31,1275,2803322551,2026-08-27 10:27:33,server,c3:00:00:13:3b:b7,ESP-01,3ec7520d-8a86-48d3-97b8-4fbf7192ddb8,EST2-B1-R1,,,Corredor,-75,Sala B,centro_sala,Corredor,True,Sala B,False,Sala B,False,False,Sala B,-67.0,-67.0,,Sala B,False,False,True,True
2026-08-27 10:27:35,2026-08-27 10:27:32,173,49404702,2026-08-27 10:27:35,server,c3:00:00:13:3b:b7,ESP-02,c0badb14-0b3c-4f62-ba47-0de830616f25,EST2-B1-R1,,,Sala A,-82,Sala B,centro_sala,Sala A,True,Sala B,False,Sala B,False,False,Sala B,-67.0,-67.0,,Sala B,False,False,True,True
2026-08-27 10:27:36,2026-08-27 10:27:34,1419,2780215821,2026-08-27 10:27:36,server,c3:00:00:13:3b:b7,ESP-03,354265c3-e9e2-4d29-b266-5327f8f2cdbf,EST2-B1-R1,,,Sala B,-54,Sala B,centro_sala,Sala B,True,Sala B,False,Sala B,False,False,Sala B,-54.0,-54.0,,Sala B,False,True,True,True
2026-08-27 10:27:37,2026-08-27 10:27:35,1276,2803322551,2026-08-27 10:27:37,server,c3:00:00:13:3b:b7,ESP-01,37187f64-5500-46ed-81b9-389a2614e090,EST2-B1-R1,,,Corredor,-67,Sala B,centro_sala,Corredor,True,Sala B,False,Sala B,False,False,Sala B,-54.0,-54.0,,Sala B,False,False,True,True
2026-08-27 10:27:39,2026-08-27 10:27:36,174,49404702,2026-08-27 10:27:39,server,c3:00:00:13:3b:b7,ESP-02,d2e5da78-38dc-4ce9-956d-fcfab99080cb,EST2-B1-R1,,,Sala A,-83,Sala B,centro_sala,Sala A,True,Sala B,False,Sala B,False,False,Sala B,-54.0,-54.0,,Sala B,False,False,True,True
2026-08-27 10:27:39,2026-08-27 10:27:37,1420,2780215821,2026-08-27 10:27:39,server,c3:00:00:13:3b:b7,ESP-03,5505afaa-d532-4cc3-b86d-5226b7ad9ef2,EST2-B1-R1,,,Sala B,-62,Sala B,centro_sala,Sala B,True,Sala B,False,Sala B,False,False,Sala B,-58.0,-58.0,,Sala B,False,True,True,True
2026-08-27 10:27:40,2026-08-27 10:27:38,1277,2803322551,2026-08-27 10:27:40,server,c3:00:00:13:3b:b7,ESP-01,f41e5f74-6c0e-4686-92aa-dcf589d4ffa5,EST2-B1-R1,,,Corredor,-68,Sala B,centro_sala,Corredor,True,Sala B,False,Sala B,False,False,Sala B,-62.0,-62.0,,Sala B,False,False,True,True
2026-08-27 10:27:43,2026-08-27 10:27:40,175,49404702,2026-08-27 10:27:43,server,c3:00:00:13:3b:b7,ESP-02,9c97834b-d8e4-45aa-904a-b9d0f0efa772,EST2-B1-R1,,,Sala A,-87,Sala B,centro_sala,Sala A,True,Corredor,True,Corredor,True,False,Corredor,-68.0,,,Sala B,False,False,False,False
2026-08-27 10:27:43,2026-08-27 10:27:41,1421,2780215821,2026-08-27 10:27:43,server,c3:00:00:13:3b:b7,ESP-03,028d4dbb-e9f7-4625-b88e-e421a15d8041,EST2-B1-R1,,,Sala B,-62,Sala B,centro_sala,Sala B,True,Sala B,True,Sala B,True,False,Sala B,-62.0,-68.0,6.0,Sala B,False,True,True,True
2026-08-27 10:27:44,2026-08-27 10:27:42,1278,2803322551,2026-08-27 10:27:44,server,c3:00:00:13:3b:b7,ESP-01,10732130-7856-4b44-89fa-d73e27c7e246,EST2-B1-R1,,,Corredor,-68,Sala B,centro_sala,Corredor,True,Sala B,False,Sala B,False,False,Sala B,-62.0,-62.0,,Sala B,False,False,True,True
2026-08-27 10:27:46,2026-08-27 10:27:44,1422,2780215821,2026-08-27 10:27:46,server,c3:00:00:13:3b:b7,ESP-03,48bb8e48-0359-49df-8160-648c327e110f,EST2-B1-R1,,,Sala B,-53,Sala B,centro_sala,Sala B,True,Sala B,False,Sala B,False,False,Sala B,-57.5,-57.5,,Sala B,False,True,True,True
2026-08-27 10:27:47,2026-08-27 10:27:44,176,49404702,2026-08-27 10:27:47,server,c3:00:00:13:3b:b7,ESP-02,3a2d12fa-0427-4415-981a-652cb2a0df82,EST2-B1-R1,,,Sala A,-86,Sala B,centro_sala,Sala A,True,Sala B,False,Sala B,False,False,Sala B,-53.0,-53.0,,Sala B,False,False,True,True
2026-08-27 10:27:48,2026-08-27 10:27:45,1279,2803322551,2026-08-27 10:27:48,server,c3:00:00:13:3b:b7,ESP-01,47290ec7-4add-4911-a751-1c4646aba948,EST2-B1-R1,,,Corredor,-71,Sala B,centro_sala,Corredor,True,Sala B,False,Sala B,False,False,Sala B,-53.0,-53.0,,Sala B,False,False,True,True
2026-08-27 10:27:50,2026-08-27 10:27:48,1423,2780215821,2026-08-27 10:27:50,server,c3:00:00:13:3b:b7,ESP-03,d330dff9-0b8a-4bbe-9d88-9a42291185fd,EST2-B1-R1,,,Sala B,-61,Sala B,centro_sala,Sala B,True,Sala B,False,Sala B,False,False,Sala B,-61.0,-61.0,,Sala B,False,True,True,True
2026-08-27 10:27:51,2026-08-27 10:27:49,177,49404702,2026-08-27 10:27:51,server,c3:00:00:13:3b:b7,ESP-02,3b3c10d1-5df9-4e36-a291-1e5a4cd59bbd,EST2-B1-R1,,,Sala A,-86,Sala B,centro_sala,Sala A,True,Sala B,False,Sala B,False,False,Sala B,-61.0,-61.0,,Sala B,False,False,True,True
2026-08-27 10:27:51,2026-08-27 10:27:49,1280,2803322551,2026-08-27 10:27:51,server,c3:00:00:13:3b:b7,ESP-01,64acac59-43a0-42d3-ae43-d119ed147790,EST2-B1-R1,,,Corredor,-75,Sala B,centro_sala,Corredor,True,Sala B,False,Sala B,False,False,Sala B,-61.0,-61.0,,Sala B,False,False,True,True
2026-08-27 10:27:54,2026-08-27 10:27:52,1424,2780215821,2026-08-27 10:27:54,server,c3:00:00:13:3b:b7,ESP-03,e6250cb9-0c09-4ba0-bf9d-f8c146b7ef5b,EST2-B1-R1,,,Sala B,-61,Sala B,centro_sala,Sala B,True,Sala B,False,Sala B,False,False,Sala B,-61.0,-61.0,,Sala B,False,True,True,True
2026-08-27 10:27:54,2026-08-27 10:27:52,178,49404702,2026-08-27 10:27:54,server,c3:00:00:13:3b:b7,ESP-02,068bf921-98d1-4676-89c7-48acf8cbee7a,EST2-B1-R1,,,Sala A,-87,Sala B,centro_sala,Sala A,True,Sala B,False,Sala B,False,False,Sala B,-61.0,-61.0,,Sala B,False,False,True,True
2026-08-27 10:27:55,2026-08-27 10:27:53,1281,2803322551,2026-08-27 10:27:55,server,c3:00:00:13:3b:b7,ESP-01,0c9b4465-2916-406d-8a40-6bf7efe188dc,EST2-B1-R1,,,Corredor,-71,Sala B,centro_sala,Corredor,True,Sala B,False,Sala B,False,False,Sala B,-61.0,-61.0,,Sala B,False,False,True,True
2026-08-27 10:27:57,2026-08-27 10:27:55,1425,2780215821,2026-08-27 10:27:57,server,c3:00:00:13:3b:b7,ESP-03,9ef678c4-16b7-45f4-9fd3-4c444bf56777,EST2-B1-R1,,,Sala B,-62,Sala B,centro_sala,Sala B,True,Sala B,False,Sala B,False,False,Sala B,-61.5,-61.5,,Sala B,False,True,True,True
2026-08-27 10:27:58,2026-08-27 10:27:56,179,49404702,2026-08-27 10:27:58,server,c3:00:00:13:3b:b7,ESP-02,36cc810d-86bb-4d3d-9325-2076000af396,EST2-B1-R1,,,Sala A,-86,Sala B,centro_sala,Sala A,True,Sala B,False,Sala B,False,False,Sala B,-62.0,-62.0,,Sala B,False,False,True,True
2026-08-27 10:27:58,2026-08-27 10:27:56,1282,2803322551,2026-08-27 10:27:58,server,c3:00:00:13:3b:b7,ESP-01,7e001eaa-4195-4962-98b6-1e1c7d6c183e,EST2-B1-R1,,,Corredor,-71,Sala B,centro_sala,Corredor,True,Sala B,False,Sala B,False,False,Sala B,-62.0,-62.0,,Sala B,False,False,True,True
2026-08-27 10:28:01,2026-08-27 10:27:59,1426,2780215821,2026-08-27 10:28:01,server,c3:00:00:13:3b:b7,ESP-03,183e10cf-83bb-47a2-9fdf-6f427894da73,EST2-B1-R1,,,Sala B,-53,Sala B,centro_sala,Sala B,True,Sala B,False,Sala B,False,False,Sala B,-53.0,-53.0,,Sala B,False,True,True,True
