time,node_time,node_seq,boot_id,effective_time,clock_source,mac,esp_id,batch_id,experiment_id,trial_type,trial_position,raw_room,raw_rssi,ground_truth_room,ground_truth_scenario,baseline_room,baseline_changed,median_room,median_changed,median_hysteresis_room,median_hysteresis_changed,median_hysteresis_rejected,median_hysteresis_persistence_room,median_hysteresis_persistence_changed,baseline_agrees_with_final,median_agrees_with_final,median_hysteresis_agrees_with_final
2026-08-25 10:52:53,2026-08-25 10:52:52,522,1690126268,2026-08-25 10:52:53,server,c3:00:00:13:3b:b7,ESP-03,5519bc9a-6cb8-460b-a0d3-796faef3c223,EST-P2-R2,static,P2,Sala B,-72,,,Sala B,True,Sala B,True,Sala B,True,False,,False,False,False,False
2026-08-25 10:52:54,2026-08-25 10:52:53,110,1239498715,2026-08-25 10:52:54,server,c3:00:00:13:3b:b7,ESP-02,42bca9f2-638a-44b6-a5a3-6896c9986879,EST-P2-R2,static,P2,Sala A,-94,,,Sala A,True,Sala B,False,Sala B,False,False,,False,False,False,False
2026-08-25 10:53:03,2026-08-25 10:53:03,470,2239514506,2026-08-25 10:53:03,server,c3:00:00:13:3b:b7,ESP-01,28e81326-091c-44b1-ac90-034e7dcafa07,EST-P2-R2,static,P2,Corredor,-94,,,Corredor,True,Sala B,False,Sala B,False,False,Sala B,True,False,True,True
2026-08-25 10:53:06,2026-08-25 10:53:05,523,1690126268,2026-08-25 10:53:06,server,c3:00:00:13:3b:b7,ESP-03,4e4ac729-acb9-425c-86ad-829ff55c44fa,EST-P2-R2,static,P2,Sala B,-72,,,Sala B,True,Sala B,False,Sala B,False,False,Sala B,False,True,True,True
2026-08-25 10:53:06,2026-08-25 10:53:05,111,1239498715,2026-08-25 10:53:06,server,c3:00:00:13:3b:b7,ESP-02,bad9e1e5-9feb-4250-ad28-d2aceedd92f5,EST-P2-R2,static,P2,Sala A,-88,,,Sala A,True,Sala B,False,Sala B,False,False,Sala B,False,False,True,True
2026-08-25 10:53:16,2026-08-25 10:53:15,471,2239514506,2026-08-25 10:53:16,server,c3:00:00:13:3b:b7,ESP-01,29d3d61a-1252-4d0e-91aa-e42320ca43ea,EST-P2-R2,static,P2,Corredor,-85,,,Corredor,True,Sala B,False,Sala B,False,False,Sala B,False,False,True,True
2026-08-25 10:53:18,2026-08-25 10:53:17,112,1239498715,2026-08-25 10:53:18,server,c3:00:00:13:3b:b7,ESP-02,4a3a71e6-2707-4048-9ae2-628eae3ed614,EST-P2-R2,static,P2,Sala A,-87,,,Sala A,True,Sala B,False,Sala B,False,False,Sala B,False,False,True,True
2026-08-25 10:53:18,2026-08-25 10:53:17,524,1690126268,2026-08-25 10:53:18,server,c3:00:00:13:3b:b7,ESP-03,fe09820f-325b-474d-96de-4847cddf233a,EST-P2-R2,static,P2,Sala B,-68,,,Sala B,True,Sala B,False,Sala B,False,False,Sala B,False,True,True,True
2026-08-25 10:53:29,2026-08-25 10:53:28,472,2239514506,2026-08-25 10:53:29,server,c3:00:00:13:3b:b7,ESP-01,68578954-0129-4b91-877c-cb1c1b1975da,EST-P2-R2,static,P2,Corredor,-79,,,Corredor,True,Sala B,False,Sala B,False,False,Sala B,False,False,True,True
2026-08-25 10:53:31,2026-08-25 10:53:30,525,1690126268,2026-08-25 10:53:31,server,c3:00:00:13:3b:b7,ESP-03,76973b7c-30af-4c73-9b40-bb678cee3b17,EST-P2-R2,static,P2,Sala B,-72,,,Sala B,True,Sala B,False,Sala B,False,False,Sala B,False,True,True,True
2026-08-25 10:53:31,2026-08-25 10:53:30,113,1239498715,2026-08-25 10:53:31,server,c3:00:00:13:3b:b7,ESP-02,6198e213-1925-4a30-b804-ad5625f8576c,EST-P2-R2,static,P2,Sala A,-94,,,Sala A,True,Sala B,False,Sala B,False,False,Sala B,False,False,True,True
2026-08-25 10:53:41,2026-08-25 10:53:41,473,2239514506,2026-08-25 10:53:41,server,c3:00:00:13:3b:b7,ESP-01,40ff8e89-5f71-41b7-9dfc-3f4e1d7ab1ba,EST-P2-R2,static,P2,Corredor,-86,,,Corredor,True,Sala B,False,Sala B,False,False,Sala B,False,False,True,True
2026-08-25 10:53:43,2026-08-25 10:53:43,114,1239498715,2026-08-25 10:53:43,server,c3:00:00:13:3b:b7,ESP-02,b36b3802-fc93-4577-91f6-047f1bf8202f,EST-P2-R2,static,P2,Sala A,-86,,,Sala A,True,Sala B,False,Sala B,False,False,Sala B,False,False,True,True
2026-08-25 10:53:43,2026-08-25 10:53:43,526,1690126268,2026-08-25 10:53:43,server,c3:00:00:13:3b:b7,ESP-03,e10eeefc-3b74-4a1e-a4fb-f47c5cc9d18e,EST-P2-R2,static,P2,Sala B,-69,,,Sala B,True,Sala B,False,Sala B,False,False,Sala B,False,True,True,True
2026-08-25 10:53:54,2026-08-25 10:53:53,474,2239514506,2026-08-25 10:53:54,server,c3:00:00:13:3b:b7,ESP-01,6fe829c1-70ad-42ad-ac1b-684fda2c8585,EST-P2-R2,static,P2,Corredor,-96,,,Corredor,True,Sala B,False,Sala B,False,False,Sala B,False,False,True,True
