mac,method,experiment_id,transition_index,new_room,transition_time,detected,latency_sec,confirmation_time
c3:00:00:13:3b:b7,baseline,DIN-BA-R5,0,Corredor,2026-08-25 12:57:08,False,,
c3:00:00:13:3b:b7,baseline,DIN-BA-R5,1,Sala A,2026-08-25 12:57:15,True,5.0,2026-08-25 12:57:20
c3:00:00:13:3b:b7,median,DIN-BA-R5,0,Corredor,2026-08-25 12:57:08,False,,
c3:00:00:13:3b:b7,median,DIN-BA-R5,1,Sala A,2026-08-25 12:57:15,True,18.0,2026-08-25 12:57:33
c3:00:00:13:3b:b7,median_hysteresis,DIN-BA-R5,0,Corredor,2026-08-25 12:57:08,False,,
c3:00:00:13:3b:b7,median_hysteresis,DIN-BA-R5,1,Sala A,2026-08-25 12:57:15,False,,
c3:00:00:13:3b:b7,median_hysteresis_persistence,DIN-BA-R5,0,Corredor,2026-08-25 12:57:08,False,,
c3:00:00:13:3b:b7,median_hysteresis_persistence,DIN-BA-R5,1,Sala A,2026-08-25 12:57:15,False,,
