mac,method,experiment_id,transition_index,new_room,transition_time,detected,latency_sec,confirmation_time,premature_before_transition,post_transition_confirmed,premature_lead_sec,transition_status
c3:00:00:13:3b:b7,baseline,DIN2–AB-R12,0,Corredor,2026-08-26 16:06:53,True,0.0,2026-08-26 16:06:53,False,True,,confirmed_after_transition
c3:00:00:13:3b:b7,baseline,DIN2–AB-R12,1,Sala B,2026-08-26 16:06:58,True,1.0,2026-08-26 16:06:59,False,True,,confirmed_after_transition
c3:00:00:13:3b:b7,median,DIN2–AB-R12,0,Corredor,2026-08-26 16:06:53,True,2.0,2026-08-26 16:06:55,False,True,,confirmed_after_transition
c3:00:00:13:3b:b7,median,DIN2–AB-R12,1,Sala B,2026-08-26 16:06:58,True,2.0,2026-08-26 16:07:00,False,True,,confirmed_after_transition
c3:00:00:13:3b:b7,median_hysteresis,DIN2–AB-R12,0,Corredor,2026-08-26 16:06:53,True,4.0,2026-08-26 16:06:57,False,True,,confirmed_after_transition
c3:00:00:13:3b:b7,median_hysteresis,DIN2–AB-R12,1,Sala B,2026-08-26 16:06:58,True,2.0,2026-08-26 16:07:00,False,True,,confirmed_after_transition
c3:00:00:13:3b:b7,median_hysteresis_persistence,DIN2–AB-R12,0,Corredor,2026-08-26 16:06:53,False,,,False,False,,missed_transition
c3:00:00:13:3b:b7,median_hysteresis_persistence,DIN2–AB-R12,1,Sala B,2026-08-26 16:06:58,True,4.0,2026-08-26 16:07:02,False,True,,confirmed_after_transition
