time,node_time,node_seq,boot_id,effective_time,clock_source,mac,esp_id,batch_id,experiment_id,trial_type,trial_position,raw_room,raw_rssi,ground_truth_room,ground_truth_scenario,baseline_room,baseline_changed,median_room,median_changed,median_hysteresis_room,median_hysteresis_changed,median_hysteresis_rejected,median_hysteresis_persistence_room,median_hysteresis_persistence_changed,baseline_agrees_with_final,median_agrees_with_final,median_hysteresis_agrees_with_final
2026-08-25 11:04:33,2026-08-25 11:04:32,525,2239514506,2026-08-25 11:04:33,server,c3:00:00:13:3b:b7,ESP-01,b373f590-5a97-4a20-aef3-7611d73105a5,EST-B1-R4,static,B1,Corredor,-78,Sala B,centro_sala,Corredor,True,Corredor,True,Corredor,True,False,,False,False,False,False
2026-08-25 11:04:33,2026-08-25 11:04:29,166,1239498715,2026-08-25 11:04:33,server,c3:00:00:13:3b:b7,ESP-02,41414596-89c1-4a55-9e04-530c8c3a5118,EST-B1-R4,static,B1,Sala A,-76,Sala B,centro_sala,Sala A,True,Sala A,True,Corredor,False,True,,False,False,False,False
2026-08-25 11:04:39,2026-08-25 11:04:38,578,1690126268,2026-08-25 11:04:39,server,c3:00:00:13:3b:b7,ESP-03,62093638-8740-47b3-852d-6a80e2b1dd7b,EST-B1-R4,static,B1,Sala B,-64,Sala B,centro_sala,Sala B,True,Sala B,True,Sala B,True,False,,False,False,False,False
2026-08-25 11:04:45,2026-08-25 11:04:44,526,2239514506,2026-08-25 11:04:45,server,c3:00:00:13:3b:b7,ESP-01,7e04683d-95b3-4764-b408-4e86e01b9380,EST-B1-R4,static,B1,Corredor,-83,Sala B,centro_sala,Corredor,True,Sala B,False,Sala B,False,False,,False,False,False,False
2026-08-25 11:04:52,2026-08-25 11:04:51,579,1690126268,2026-08-25 11:04:52,server,c3:00:00:13:3b:b7,ESP-03,cdd97ea0-8891-407a-9e58-5040965dba94,EST-B1-R4,static,B1,Sala B,-50,Sala B,centro_sala,Sala B,True,Sala B,False,Sala B,False,False,Sala B,True,True,True,True
2026-08-25 11:04:54,2026-08-25 11:04:50,168,1239498715,2026-08-25 11:04:54,server,c3:00:00:13:3b:b7,ESP-02,47cfe8b1-ce32-4178-a8ef-d8e62a9a1733,EST-B1-R4,static,B1,Sala A,-76,Sala B,centro_sala,Sala A,True,Sala B,False,Sala B,False,False,Sala B,False,False,True,True
2026-08-25 11:04:58,2026-08-25 11:04:57,527,2239514506,2026-08-25 11:04:58,server,c3:00:00:13:3b:b7,ESP-01,933f6a9b-94a8-4780-9551-8f5422e2db8e,EST-B1-R4,static,B1,Corredor,-85,Sala B,centro_sala,Corredor,True,Sala B,False,Sala B,False,False,Sala B,False,False,True,True
2026-08-25 11:05:04,2026-08-25 11:05:04,580,1690126268,2026-08-25 11:05:04,server,c3:00:00:13:3b:b7,ESP-03,f3fc14a6-137b-40a6-88e7-7a631d268e7c,EST-B1-R4,static,B1,Sala B,-63,Sala B,centro_sala,Sala B,True,Sala B,False,Sala B,False,False,Sala B,False,True,True,True
2026-08-25 11:05:09,2026-08-25 11:05:06,169,1239498715,2026-08-25 11:05:09,server,c3:00:00:13:3b:b7,ESP-02,062673d1-c233-40b1-b932-772aded5cf48,EST-B1-R4,static,B1,Sala A,-86,Sala B,centro_sala,Sala A,True,Sala B,False,Sala B,False,False,Sala B,False,False,True,True
2026-08-25 11:05:10,2026-08-25 11:05:10,528,2239514506,2026-08-25 11:05:10,server,c3:00:00:13:3b:b7,ESP-01,7ab4f62b-0dd0-40ba-b255-21c2fb58eb02,EST-B1-R4,static,B1,Corredor,-78,Sala B,centro_sala,Corredor,True,Sala B,False,Sala B,False,False,Sala B,False,False,True,True
2026-08-25 11:05:17,2026-08-25 11:05:16,581,1690126268,2026-08-25 11:05:17,server,c3:00:00:13:3b:b7,ESP-03,05a1c5ce-e223-4ad1-9a99-a7175ba9bb50,EST-B1-R4,static,B1,Sala B,-55,Sala B,centro_sala,Sala B,True,Sala B,False,Sala B,False,False,Sala B,False,True,True,True
2026-08-25 11:05:23,2026-08-25 11:05:22,529,2239514506,2026-08-25 11:05:23,server,c3:00:00:13:3b:b7,ESP-01,af783969-00f4-4a6c-81de-57f485217de8,EST-B1-R4,static,B1,Corredor,-85,Sala B,centro_sala,Corredor,True,Sala B,False,Sala B,False,False,Sala B,False,False,True,True
2026-08-25 11:05:24,2026-08-25 11:05:21,170,1239498715,2026-08-25 11:05:24,server,c3:00:00:13:3b:b7,ESP-02,3b6774bc-73c0-4e19-91da-336a0560383f,EST-B1-R4,static,B1,Sala A,-76,Sala B,centro_sala,Sala A,True,Sala B,False,Sala B,False,False,Sala B,False,False,True,True
2026-08-25 11:05:30,2026-08-25 11:05:29,582,1690126268,2026-08-25 11:05:30,server,c3:00:00:13:3b:b7,ESP-03,f5aa5d12-4ce7-4248-9ed7-b749bc7d7db4,EST-B1-R4,static,B1,Sala B,-64,Sala B,centro_sala,Sala B,True,Sala B,False,Sala B,False,False,Sala B,False,True,True,True
