time,node_time,node_seq,boot_id,effective_time,clock_source,mac,esp_id,batch_id,experiment_id,trial_type,trial_position,raw_room,raw_rssi,ground_truth_room,ground_truth_scenario,baseline_room,baseline_changed,median_room,median_changed,median_hysteresis_room,median_hysteresis_changed,median_hysteresis_rejected,median_hysteresis_candidate_room,median_hysteresis_candidate_rssi,median_hysteresis_current_room_rssi,median_hysteresis_difference_db,median_hysteresis_persistence_room,median_hysteresis_persistence_changed,baseline_agrees_with_final,median_agrees_with_final,median_hysteresis_agrees_with_final
2026-08-27 09:45:19,2026-08-27 09:45:17,583,2803322551,2026-08-27 09:45:19,server,c3:00:00:13:3b:b7,ESP-01,8943136d-8073-4684-9966-b9f2acb9c970,EST2-P1-R1,static,P1,Corredor,-50,,,Corredor,True,Corredor,True,Corredor,True,False,Corredor,-50.0,,,,False,False,False,False
2026-08-27 09:45:19,2026-08-27 09:45:17,726,2780215821,2026-08-27 09:45:19,server,c3:00:00:13:3b:b7,ESP-03,c506ebfb-a252-4a17-b1a0-ef55081936ed,EST2-P1-R1,static,P1,Sala B,-83,,,Sala B,True,Corredor,False,Corredor,False,False,Corredor,-50.0,-50.0,,Corredor,True,False,True,True
2026-08-27 09:45:20,2026-08-27 09:45:18,156,2373835382,2026-08-27 09:45:20,server,c3:00:00:13:3b:b7,ESP-02,96bb35dc-3510-4263-86c1-f4786b9a22c8,EST2-P1-R1,static,P1,Sala A,-55,,,Sala A,True,Corredor,False,Corredor,False,False,Corredor,-50.0,-50.0,,Corredor,False,False,True,True
2026-08-27 09:45:23,2026-08-27 09:45:21,584,2803322551,2026-08-27 09:45:23,server,c3:00:00:13:3b:b7,ESP-01,f91a6825-1d46-4f93-bd00-4879116b3015,EST2-P1-R1,static,P1,Corredor,-50,,,Corredor,True,Corredor,False,Corredor,False,False,Corredor,-50.0,-50.0,,Corredor,False,True,True,True
2026-08-27 09:45:23,2026-08-27 09:45:21,727,2780215821,2026-08-27 09:45:23,server,c3:00:00:13:3b:b7,ESP-03,9cb90f61-aee5-41a9-8473-eab49a04c6f2,EST2-P1-R1,static,P1,Sala B,-81,,,Sala B,True,Corredor,False,Corredor,False,False,Corredor,-50.0,-50.0,,Corredor,False,False,True,True
2026-08-27 09:45:23,2026-08-27 09:45:21,157,2373835382,2026-08-27 09:45:23,server,c3:00:00:13:3b:b7,ESP-02,e92cb084-b1c9-4a8d-bbcd-2a39bebaee34,EST2-P1-R1,static,P1,Sala A,-52,,,Sala A,True,Corredor,False,Corredor,False,False,Corredor,-50.0,-50.0,,Corredor,False,False,True,True
2026-08-27 09:45:26,2026-08-27 09:45:24,728,2780215821,2026-08-27 09:45:26,server,c3:00:00:13:3b:b7,ESP-03,7acef4a5-8e3e-43e7-9a67-2f6d0cbceb47,EST2-P1-R1,static,P1,Sala B,-81,,,Sala B,True,Corredor,False,Corredor,False,False,Corredor,-50.0,-50.0,,Corredor,False,False,True,True
2026-08-27 09:45:26,2026-08-27 09:45:24,585,2803322551,2026-08-27 09:45:26,server,c3:00:00:13:3b:b7,ESP-01,8f9b196d-86ab-4d2d-bc56-ea31d0cf37c5,EST2-P1-R1,static,P1,Corredor,-52,,,Corredor,True,Corredor,False,Corredor,False,False,Corredor,-51.0,-51.0,,Corredor,False,True,True,True
2026-08-27 09:45:27,2026-08-27 09:45:25,158,2373835382,2026-08-27 09:45:27,server,c3:00:00:13:3b:b7,ESP-02,b5adfc80-2901-44f7-a48a-b58d476fb590,EST2-P1-R1,static,P1,Sala A,-54,,,Sala A,True,Corredor,False,Corredor,False,False,Corredor,-52.0,-52.0,,Corredor,False,False,True,True
2026-08-27 09:45:30,2026-08-27 09:45:28,729,2780215821,2026-08-27 09:45:30,server,c3:00:00:13:3b:b7,ESP-03,99695ec1-e0c6-46e4-8b05-d7a38f725a2f,EST2-P1-R1,static,P1,Sala B,-81,,,Sala B,True,Sala A,True,Sala A,True,False,Sala A,-54.0,,,Corredor,False,False,False,False
2026-08-27 09:45:30,2026-08-27 09:45:28,586,2803322551,2026-08-27 09:45:30,server,c3:00:00:13:3b:b7,ESP-01,0e866f98-6e94-4802-8c62-a30daa1db953,EST2-P1-R1,static,P1,Corredor,-51,,,Corredor,True,Corredor,True,Sala A,False,True,Corredor,-51.0,-54.0,3.0,Sala A,True,False,False,True
2026-08-27 09:45:33,2026-08-27 09:45:28,159,2373835382,2026-08-27 09:45:33,server,c3:00:00:13:3b:b7,ESP-02,cbd59212-b4b3-4d3f-9c62-f239268051d3,EST2-P1-R1,static,P1,Sala A,-51,,,Sala A,True,Corredor,False,Sala A,False,True,Corredor,-51.0,-51.0,0.0,Sala A,False,True,False,True
2026-08-27 09:45:34,2026-08-27 09:45:32,587,2803322551,2026-08-27 09:45:34,server,c3:00:00:13:3b:b7,ESP-01,c9704223-5904-46ed-b692-89a0b04d9c44,EST2-P1-R1,static,P1,Corredor,-50,,,Corredor,True,Corredor,False,Sala A,False,True,Corredor,-50.0,-51.0,1.0,Sala A,False,False,False,True
2026-08-27 09:45:36,2026-08-27 09:45:32,730,2780215821,2026-08-27 09:45:36,server,c3:00:00:13:3b:b7,ESP-03,83b8e1a6-246c-4dc8-a1a7-c01658d27415,EST2-P1-R1,static,P1,Sala B,-85,,,Sala B,True,Corredor,False,Sala A,False,True,Corredor,-50.0,-51.0,1.0,Sala A,False,False,False,True
2026-08-27 09:45:37,2026-08-27 09:45:35,160,2373835382,2026-08-27 09:45:37,server,c3:00:00:13:3b:b7,ESP-02,10a13aba-8f1e-4d15-b1c6-7ad0d5c027a1,EST2-P1-R1,static,P1,Sala A,-56,,,Sala A,True,Corredor,False,Corredor,True,False,Corredor,-50.0,-56.0,6.0,Sala A,False,True,False,False
2026-08-27 09:45:37,2026-08-27 09:45:35,588,2803322551,2026-08-27 09:45:37,server,c3:00:00:13:3b:b7,ESP-01,59d48b30-ab83-4985-9173-ca9f3372ae07,EST2-P1-R1,static,P1,Corredor,-50,,,Corredor,True,Corredor,False,Corredor,False,False,Corredor,-50.0,-50.0,,Corredor,True,True,True,True
2026-08-27 09:45:40,2026-08-27 09:45:38,731,2780215821,2026-08-27 09:45:40,server,c3:00:00:13:3b:b7,ESP-03,898c745d-f8dc-46e0-9db8-d3edb82ebce3,EST2-P1-R1,static,P1,Sala B,-81,,,Sala B,True,Corredor,False,Corredor,False,False,Corredor,-50.0,-50.0,,Corredor,False,False,True,True
2026-08-27 09:45:41,2026-08-27 09:45:39,589,2803322551,2026-08-27 09:45:41,server,c3:00:00:13:3b:b7,ESP-01,aca70a97-4a44-4cf5-afcc-544c135c7108,EST2-P1-R1,static,P1,Corredor,-51,,,Corredor,True,Corredor,False,Corredor,False,False,Corredor,-51.0,-51.0,,Corredor,False,True,True,True
2026-08-27 09:45:43,2026-08-27 09:45:38,161,2373835382,2026-08-27 09:45:43,server,c3:00:00:13:3b:b7,ESP-02,89ad7b6e-40c2-4408-b67d-571283e372fc,EST2-P1-R1,static,P1,Sala A,-55,,,Sala A,True,Corredor,False,Corredor,False,False,Corredor,-51.0,-51.0,,Corredor,False,False,True,True
2026-08-27 09:45:44,2026-08-27 09:45:42,732,2780215821,2026-08-27 09:45:44,server,c3:00:00:13:3b:b7,ESP-03,2990ce6f-f7cc-4e53-8e54-2943ebe026b7,EST2-P1-R1,static,P1,Sala B,-83,,,Sala B,True,Corredor,False,Corredor,False,False,Corredor,-51.0,-51.0,,Corredor,False,False,True,True
