time,node_time,node_seq,boot_id,effective_time,clock_source,mac,esp_id,batch_id,experiment_id,trial_type,trial_position,raw_room,raw_rssi,ground_truth_room,ground_truth_scenario,baseline_room,baseline_changed,median_room,median_changed,median_hysteresis_room,median_hysteresis_changed,median_hysteresis_rejected,median_hysteresis_candidate_room,median_hysteresis_candidate_rssi,median_hysteresis_current_room_rssi,median_hysteresis_difference_db,median_hysteresis_persistence_room,median_hysteresis_persistence_changed,baseline_agrees_with_final,median_agrees_with_final,median_hysteresis_agrees_with_final
2026-08-26 16:10:43,2026-08-26 16:10:42,644,1242899341,2026-08-26 16:10:43,server,c3:00:00:13:3b:b7,ESP-03,4b82fe31-94d3-452a-a251-e2637505b64f,DIN2–AB-R14,,,Sala B,-89,,,Sala B,True,Sala B,True,Sala B,True,False,Sala B,-89.0,,,,False,False,False,False
2026-08-26 16:10:46,2026-08-26 16:10:45,185,1964215701,2026-08-26 16:10:46,server,c3:00:00:13:3b:b7,ESP-02,1e9a365f-2e9f-4995-abb0-3a3a0d98f575,DIN2–AB-R14,,,Sala A,-67,Sala A,movimento,Sala A,True,Sala A,True,Sala A,True,False,Sala A,-67.0,-89.0,22.0,,False,False,False,False
2026-08-26 16:10:46,2026-08-26 16:10:45,631,998155149,2026-08-26 16:10:46,server,c3:00:00:13:3b:b7,ESP-01,d20b5486-f6cf-43ad-864e-e93d96a54946,DIN2–AB-R14,,,Corredor,-68,Sala A,movimento,Corredor,True,Sala A,False,Sala A,False,False,Sala A,-67.0,-67.0,,Sala A,True,False,True,True
2026-08-26 16:10:47,2026-08-26 16:10:46,645,1242899341,2026-08-26 16:10:47,server,c3:00:00:13:3b:b7,ESP-03,79491bbf-3e22-4600-94b3-e555cf3ee161,DIN2–AB-R14,,,Sala B,-81,Sala A,movimento,Sala B,True,Sala A,False,Sala A,False,False,Sala A,-67.0,-67.0,,Sala A,False,False,True,True
2026-08-26 16:10:49,2026-08-26 16:10:48,186,1964215701,2026-08-26 16:10:49,server,c3:00:00:13:3b:b7,ESP-02,e0ae4a51-b4bc-4841-b845-72671cd02030,DIN2–AB-R14,,,Sala A,-62,Sala A,movimento,Sala A,True,Sala A,False,Sala A,False,False,Sala A,-64.5,-64.5,,Sala A,False,True,True,True
2026-08-26 16:10:50,2026-08-26 16:10:49,632,998155149,2026-08-26 16:10:50,server,c3:00:00:13:3b:b7,ESP-01,c42a10d7-e7ea-4725-be89-fc27dfc7407e,DIN2–AB-R14,,,Corredor,-74,Sala A,movimento,Corredor,True,Sala A,False,Sala A,False,False,Sala A,-62.0,-62.0,,Sala A,False,False,True,True
2026-08-26 16:10:50,2026-08-26 16:10:49,646,1242899341,2026-08-26 16:10:50,server,c3:00:00:13:3b:b7,ESP-03,a9a4b8e7-8268-402f-988c-c587450cebc4,DIN2–AB-R14,,,Sala B,-77,Sala A,movimento,Sala B,True,Sala A,False,Sala A,False,False,Sala A,-62.0,-62.0,,Sala A,False,False,True,True
2026-08-26 16:10:53,2026-08-26 16:10:52,187,1964215701,2026-08-26 16:10:53,server,c3:00:00:13:3b:b7,ESP-02,e1d405bd-2a2f-405d-93ff-7b672a42b3f1,DIN2–AB-R14,,,Sala A,-60,Sala A,movimento,Sala A,True,Sala A,False,Sala A,False,False,Sala A,-60.0,-60.0,,Sala A,False,True,True,True
2026-08-26 16:10:53,2026-08-26 16:10:52,633,998155149,2026-08-26 16:10:53,server,c3:00:00:13:3b:b7,ESP-01,0feb177e-d998-4499-935b-5f0bfb785e84,DIN2–AB-R14,,,Corredor,-81,Sala A,movimento,Corredor,True,Sala A,False,Sala A,False,False,Sala A,-60.0,-60.0,,Sala A,False,False,True,True
2026-08-26 16:10:54,2026-08-26 16:10:53,647,1242899341,2026-08-26 16:10:54,server,c3:00:00:13:3b:b7,ESP-03,7dd3a003-0ed8-4594-a892-ccbc2d58a6e1,DIN2–AB-R14,,,Sala B,-90,Sala A,movimento,Sala B,True,Sala A,False,Sala A,False,False,Sala A,-60.0,-60.0,,Sala A,False,False,True,True
2026-08-26 16:10:57,2026-08-26 16:10:55,188,1964215701,2026-08-26 16:10:57,server,c3:00:00:13:3b:b7,ESP-02,2aefc673-7ef4-447e-beb5-2927c6421a26,DIN2–AB-R14,,,Sala A,-59,Sala A,movimento,Sala A,True,Sala A,False,Sala A,False,False,Sala A,-59.0,-59.0,,Sala A,False,True,True,True
2026-08-26 16:10:57,2026-08-26 16:10:56,634,998155149,2026-08-26 16:10:57,server,c3:00:00:13:3b:b7,ESP-01,a445ff67-5d2b-49aa-985a-a4f94625d73a,DIN2–AB-R14,,,Corredor,-70,Sala A,movimento,Corredor,True,Sala A,False,Sala A,False,False,Sala A,-59.0,-59.0,,Sala A,False,False,True,True
2026-08-26 16:10:58,2026-08-26 16:10:56,648,1242899341,2026-08-26 16:10:58,server,c3:00:00:13:3b:b7,ESP-03,2177b6b3-fa1e-4340-971c-71f72c2594bb,DIN2–AB-R14,,,Sala B,-79,Sala A,movimento,Sala B,True,Sala A,False,Sala A,False,False,Sala A,-59.0,-59.0,,Sala A,False,False,True,True
2026-08-26 16:11:00,2026-08-26 16:10:59,189,1964215701,2026-08-26 16:11:00,server,c3:00:00:13:3b:b7,ESP-02,039196a7-96ee-428d-a00e-660ecd0f77a3,DIN2–AB-R14,,,Sala A,-64,Sala A,movimento,Sala A,True,Sala A,False,Sala A,False,False,Sala A,-61.5,-61.5,,Sala A,False,True,True,True
2026-08-26 16:11:01,2026-08-26 16:11:00,635,998155149,2026-08-26 16:11:01,server,c3:00:00:13:3b:b7,ESP-01,4eb011e0-7471-43ef-9e3f-9fcc58bedf3e,DIN2–AB-R14,,,Corredor,-75,Sala A,movimento,Corredor,True,Sala A,False,Sala A,False,False,Sala A,-64.0,-64.0,,Sala A,False,False,True,True
2026-08-26 16:11:01,2026-08-26 16:11:00,649,1242899341,2026-08-26 16:11:01,server,c3:00:00:13:3b:b7,ESP-03,c2058a1e-4f43-47fd-a53f-7fb5fac0c244,DIN2–AB-R14,,,Sala B,-88,Sala A,movimento,Sala B,True,Sala A,False,Sala A,False,False,Sala A,-64.0,-64.0,,Sala A,False,False,True,True
2026-08-26 16:11:04,2026-08-26 16:11:03,190,1964215701,2026-08-26 16:11:04,server,c3:00:00:13:3b:b7,ESP-02,3d1217df-2b6a-4f1f-95d2-8a8bff647c2b,DIN2–AB-R14,,,Sala A,-60,Sala A,movimento,Sala A,True,Sala A,False,Sala A,False,False,Sala A,-60.0,-60.0,,Sala A,False,True,True,True
2026-08-26 16:11:04,2026-08-26 16:11:03,636,998155149,2026-08-26 16:11:04,server,c3:00:00:13:3b:b7,ESP-01,06975289-4e5d-4d9d-8a88-bb8adb9e94f8,DIN2–AB-R14,,,Corredor,-73,Sala A,movimento,Corredor,True,Sala A,False,Sala A,False,False,Sala A,-60.0,-60.0,,Sala A,False,False,True,True
2026-08-26 16:11:05,2026-08-26 16:11:04,650,1242899341,2026-08-26 16:11:05,server,c3:00:00:13:3b:b7,ESP-03,bdbb905f-81f6-4820-9a7c-0fbe39740205,DIN2–AB-R14,,,Sala B,-78,Corredor,movimento,Sala B,True,Sala A,False,Sala A,False,False,Sala A,-60.0,-60.0,,Sala A,False,False,True,True
2026-08-26 16:11:07,2026-08-26 16:11:06,191,1964215701,2026-08-26 16:11:07,server,c3:00:00:13:3b:b7,ESP-02,7988ff2e-c7c6-44a6-9e21-eaf461d3c337,DIN2–AB-R14,,,Sala A,-71,Corredor,movimento,Sala A,True,Sala A,False,Sala A,False,False,Sala A,-65.5,-65.5,,Sala A,False,True,True,True
2026-08-26 16:11:08,2026-08-26 16:11:07,637,998155149,2026-08-26 16:11:08,server,c3:00:00:13:3b:b7,ESP-01,4ed16041-af1f-45d8-8e10-1d0c8c42c3d3,DIN2–AB-R14,,,Corredor,-62,Corredor,movimento,Corredor,True,Corredor,True,Corredor,True,False,Corredor,-62.0,-71.0,9.0,Sala A,False,False,False,False
2026-08-26 16:11:08,2026-08-26 16:11:07,651,1242899341,2026-08-26 16:11:08,server,c3:00:00:13:3b:b7,ESP-03,09bc5df5-8f91-45da-b1f7-ba8aaa1aa636,DIN2–AB-R14,,,Sala B,-97,Corredor,movimento,Sala B,True,Corredor,False,Corredor,False,False,Corredor,-62.0,-62.0,,Corredor,True,False,True,True
2026-08-26 16:11:11,2026-08-26 16:11:10,192,1964215701,2026-08-26 16:11:11,server,c3:00:00:13:3b:b7,ESP-02,debef891-c52e-4598-9047-29d72583ad5f,DIN2–AB-R14,,,Sala A,-87,Sala B,movimento,Sala A,True,Corredor,False,Corredor,False,False,Corredor,-62.0,-62.0,,Corredor,False,False,True,True
2026-08-26 16:11:11,2026-08-26 16:11:10,638,998155149,2026-08-26 16:11:11,server,c3:00:00:13:3b:b7,ESP-01,68d71046-7135-4657-8661-67ca8dbc64e8,DIN2–AB-R14,,,Corredor,-69,Sala B,movimento,Corredor,True,Corredor,False,Corredor,False,False,Corredor,-65.5,-65.5,,Corredor,False,True,True,True
2026-08-26 16:11:12,2026-08-26 16:11:11,652,1242899341,2026-08-26 16:11:12,server,c3:00:00:13:3b:b7,ESP-03,8cc0b295-c226-47d1-bdd7-f8ca6a3704f6,DIN2–AB-R14,,,Sala B,-71,Sala B,movimento,Sala B,True,Corredor,False,Corredor,False,False,Corredor,-69.0,-69.0,,Corredor,False,False,True,True
2026-08-26 16:11:14,2026-08-26 16:11:13,193,1964215701,2026-08-26 16:11:14,server,c3:00:00:13:3b:b7,ESP-02,dba47b45-a882-4302-a3fa-761d961dd558,DIN2–AB-R14,,,Sala A,-78,Sala B,movimento,Sala A,True,Corredor,False,Corredor,False,False,Corredor,-69.0,-69.0,,Corredor,False,False,True,True
2026-08-26 16:11:15,2026-08-26 16:11:14,639,998155149,2026-08-26 16:11:15,server,c3:00:00:13:3b:b7,ESP-01,7f917e17-5787-4ecb-a5dd-d48668266c37,DIN2–AB-R14,,,Corredor,-85,Sala B,movimento,Corredor,True,Sala B,True,Sala B,True,False,Sala B,-71.0,-85.0,14.0,Corredor,False,True,False,False
2026-08-26 16:11:15,2026-08-26 16:11:14,653,1242899341,2026-08-26 16:11:15,server,c3:00:00:13:3b:b7,ESP-03,6107c5c1-e6e5-43be-bddf-4eac82f793fb,DIN2–AB-R14,,,Sala B,-65,Sala B,movimento,Sala B,True,Sala B,False,Sala B,False,False,Sala B,-68.0,-68.0,,Sala B,True,True,True,True
2026-08-26 16:11:18,2026-08-26 16:11:17,194,1964215701,2026-08-26 16:11:18,server,c3:00:00:13:3b:b7,ESP-02,b5cd9050-6eb1-4760-b8fd-179e472e9c7b,DIN2–AB-R14,,,Sala A,-85,Sala B,movimento,Sala A,True,Sala B,False,Sala B,False,False,Sala B,-65.0,-65.0,,Sala B,False,False,True,True
2026-08-26 16:11:19,2026-08-26 16:11:17,640,998155149,2026-08-26 16:11:19,server,c3:00:00:13:3b:b7,ESP-01,775054f3-b883-4d2f-a135-cf38572c7617,DIN2–AB-R14,,,Corredor,-76,Sala B,movimento,Corredor,True,Corredor,True,Corredor,True,False,Corredor,-76.0,,,Sala B,False,False,False,False
2026-08-26 16:11:19,2026-08-26 16:11:18,654,1242899341,2026-08-26 16:11:19,server,c3:00:00:13:3b:b7,ESP-03,db669cd7-d05f-486b-a702-52a5acb7e72b,DIN2–AB-R14,,,Sala B,-56,Sala B,movimento,Sala B,True,Sala B,True,Sala B,True,False,Sala B,-56.0,-76.0,20.0,Sala B,False,True,True,True
2026-08-26 16:11:22,2026-08-26 16:11:21,641,998155149,2026-08-26 16:11:22,server,c3:00:00:13:3b:b7,ESP-01,37c67ff7-3ab1-48c1-b347-d110952fcddd,DIN2–AB-R14,,,Corredor,-76,Sala B,movimento,Corredor,True,Sala B,False,Sala B,False,False,Sala B,-56.0,-56.0,,Sala B,False,False,True,True
2026-08-26 16:11:23,2026-08-26 16:11:22,655,1242899341,2026-08-26 16:11:23,server,c3:00:00:13:3b:b7,ESP-03,600efd31-8d3a-4318-8353-2fb1e88629db,DIN2–AB-R14,,,Sala B,-64,Sala B,movimento,Sala B,True,Sala B,False,Sala B,False,False,Sala B,-64.0,-64.0,,Sala B,False,True,True,True
2026-08-26 16:11:25,2026-08-26 16:11:24,196,1964215701,2026-08-26 16:11:25,server,c3:00:00:13:3b:b7,ESP-02,fb240d78-0b7a-407a-a799-f10ab6575df3,DIN2–AB-R14,,,Sala A,-82,Sala B,movimento,Sala A,True,Sala B,False,Sala B,False,False,Sala B,-64.0,-64.0,,Sala B,False,False,True,True
2026-08-26 16:11:26,2026-08-26 16:11:25,642,998155149,2026-08-26 16:11:26,server,c3:00:00:13:3b:b7,ESP-01,dbcab74c-0aaf-4607-87b9-18b9cffa3edc,DIN2–AB-R14,,,Corredor,-87,Sala B,movimento,Corredor,True,Sala B,False,Sala B,False,False,Sala B,-64.0,-64.0,,Sala B,False,False,True,True
2026-08-26 16:11:26,2026-08-26 16:11:25,656,1242899341,2026-08-26 16:11:26,server,c3:00:00:13:3b:b7,ESP-03,270a8ff9-43a9-4f59-9fa1-23e091b341eb,DIN2–AB-R14,,,Sala B,-65,Sala B,movimento,Sala B,True,Sala B,False,Sala B,False,False,Sala B,-64.5,-64.5,,Sala B,False,True,True,True
2026-08-26 16:11:29,2026-08-26 16:11:28,197,1964215701,2026-08-26 16:11:29,server,c3:00:00:13:3b:b7,ESP-02,90d39712-93ec-442d-8b2c-076fa04a50ad,DIN2–AB-R14,,,Sala A,-81,Sala B,movimento,Sala A,True,Sala B,False,Sala B,False,False,Sala B,-65.0,-65.0,,Sala B,False,False,True,True
2026-08-26 16:11:29,2026-08-26 16:11:28,643,998155149,2026-08-26 16:11:29,server,c3:00:00:13:3b:b7,ESP-01,e1646f02-c3c0-4e8b-b7de-c48ebdf5ac28,DIN2–AB-R14,,,Corredor,-77,Sala B,movimento,Corredor,True,Sala B,False,Sala B,False,False,Sala B,-65.0,-65.0,,Sala B,False,False,True,True
2026-08-26 16:11:30,2026-08-26 16:11:29,657,1242899341,2026-08-26 16:11:30,server,c3:00:00:13:3b:b7,ESP-03,87356fd7-3ca8-4b52-8400-2ae448cdfd76,DIN2–AB-R14,,,Sala B,-60,Sala B,movimento,Sala B,True,Sala B,False,Sala B,False,False,Sala B,-60.0,-60.0,,Sala B,False,True,True,True
