time,node_time,node_seq,boot_id,effective_time,clock_source,mac,esp_id,batch_id,experiment_id,trial_type,trial_position,raw_room,raw_rssi,ground_truth_room,ground_truth_scenario,baseline_room,baseline_changed,median_room,median_changed,median_hysteresis_room,median_hysteresis_changed,median_hysteresis_rejected,median_hysteresis_candidate_room,median_hysteresis_candidate_rssi,median_hysteresis_current_room_rssi,median_hysteresis_difference_db,median_hysteresis_persistence_room,median_hysteresis_persistence_changed,baseline_agrees_with_final,median_agrees_with_final,median_hysteresis_agrees_with_final
2026-08-27 09:40:13,2026-08-27 09:40:12,72,2373835382,2026-08-27 09:40:13,server,c3:00:00:13:3b:b7,ESP-02,94b04cc3-cd82-4669-b462-d32bffaf2fc1,EST2-P2-R4,static,P2,Sala A,-86,,,Sala A,True,Sala A,True,Sala A,True,False,Sala A,-86.0,,,,False,False,False,False
2026-08-27 09:40:14,2026-08-27 09:40:12,641,2780215821,2026-08-27 09:40:14,server,c3:00:00:13:3b:b7,ESP-03,f569aed5-7fb5-41ab-945f-25f26ffb8106,EST2-P2-R4,static,P2,Sala B,-65,,,Sala B,True,Sala B,True,Sala B,True,False,Sala B,-65.0,-86.0,21.0,,False,False,False,False
2026-08-27 09:40:15,2026-08-27 09:40:13,502,2803322551,2026-08-27 09:40:15,server,c3:00:00:13:3b:b7,ESP-01,48744001-45bd-41a5-9481-5eae09e73b46,EST2-P2-R4,static,P2,Corredor,-78,,,Corredor,True,Sala B,False,Sala B,False,False,Sala B,-65.0,-65.0,,Sala B,True,False,True,True
2026-08-27 09:40:17,2026-08-27 09:40:15,73,2373835382,2026-08-27 09:40:17,server,c3:00:00:13:3b:b7,ESP-02,0b015a3c-d82d-4b2b-9044-0f6df14f0c71,EST2-P2-R4,static,P2,Sala A,-83,,,Sala A,True,Sala B,False,Sala B,False,False,Sala B,-65.0,-65.0,,Sala B,False,False,True,True
2026-08-27 09:40:18,2026-08-27 09:40:16,642,2780215821,2026-08-27 09:40:18,server,c3:00:00:13:3b:b7,ESP-03,69f4e550-7719-46ab-a610-beee75f516d6,EST2-P2-R4,static,P2,Sala B,-61,,,Sala B,True,Sala B,False,Sala B,False,False,Sala B,-61.0,-61.0,,Sala B,False,True,True,True
2026-08-27 09:40:18,2026-08-27 09:40:16,503,2803322551,2026-08-27 09:40:18,server,c3:00:00:13:3b:b7,ESP-01,678122ba-8c6d-41ac-8126-c746107ebde6,EST2-P2-R4,static,P2,Corredor,-80,,,Corredor,True,Sala B,False,Sala B,False,False,Sala B,-61.0,-61.0,,Sala B,False,False,True,True
2026-08-27 09:40:21,2026-08-27 09:40:19,74,2373835382,2026-08-27 09:40:21,server,c3:00:00:13:3b:b7,ESP-02,311c247b-41c1-4f35-991d-23c3123fdc7c,EST2-P2-R4,static,P2,Sala A,-87,,,Sala A,True,Sala B,False,Sala B,False,False,Sala B,-61.0,-61.0,,Sala B,False,False,True,True
2026-08-27 09:40:21,2026-08-27 09:40:19,643,2780215821,2026-08-27 09:40:21,server,c3:00:00:13:3b:b7,ESP-03,a423cd08-1f3c-4f39-9caa-18623c261d32,EST2-P2-R4,static,P2,Sala B,-61,,,Sala B,True,Sala B,False,Sala B,False,False,Sala B,-61.0,-61.0,,Sala B,False,True,True,True
2026-08-27 09:40:22,2026-08-27 09:40:20,504,2803322551,2026-08-27 09:40:22,server,c3:00:00:13:3b:b7,ESP-01,2631dca7-d1f1-45c5-a3cf-0fd36f7c01bc,EST2-P2-R4,static,P2,Corredor,-79,,,Corredor,True,Sala B,False,Sala B,False,False,Sala B,-61.0,-61.0,,Sala B,False,False,True,True
2026-08-27 09:40:24,2026-08-27 09:40:22,75,2373835382,2026-08-27 09:40:24,server,c3:00:00:13:3b:b7,ESP-02,bd8d7d9d-d367-4c62-86e5-54e8334b3d99,EST2-P2-R4,static,P2,Sala A,-85,,,Sala A,True,Sala B,False,Sala B,False,False,Sala B,-61.0,-61.0,,Sala B,False,False,True,True
