time,node_time,node_seq,boot_id,effective_time,clock_source,mac,esp_id,batch_id,experiment_id,trial_type,trial_position,raw_room,raw_rssi,ground_truth_room,ground_truth_scenario,baseline_room,baseline_changed,median_room,median_changed,median_hysteresis_room,median_hysteresis_changed,median_hysteresis_rejected,median_hysteresis_candidate_room,median_hysteresis_candidate_rssi,median_hysteresis_current_room_rssi,median_hysteresis_difference_db,median_hysteresis_persistence_room,median_hysteresis_persistence_changed,baseline_agrees_with_final,median_agrees_with_final,median_hysteresis_agrees_with_final
2026-08-26 16:07:27,2026-08-26 16:07:26,590,1242899341,2026-08-26 16:07:27,server,c3:00:00:13:3b:b7,ESP-03,8817200c-bbc7-4020-afbc-85f8c6152abe,DIN2–BA-R12,dynamic,BA,Sala B,-55,Sala B,movimento,Sala B,True,Sala B,True,Sala B,True,False,Sala B,-55.0,,,,False,False,False,False
2026-08-26 16:07:29,2026-08-26 16:07:28,579,998155149,2026-08-26 16:07:29,server,c3:00:00:13:3b:b7,ESP-01,3b4f5d8d-5457-470f-956f-1e0ae83b16c2,DIN2–BA-R12,dynamic,BA,Corredor,-82,Sala B,movimento,Corredor,True,Sala B,False,Sala B,False,False,Sala B,-55.0,-55.0,,Sala B,True,False,True,True
2026-08-26 16:07:30,2026-08-26 16:07:26,134,1964215701,2026-08-26 16:07:30,server,c3:00:00:13:3b:b7,ESP-02,9e1e66c8-420c-4336-818a-d26c4d1352f0,DIN2–BA-R12,dynamic,BA,Sala A,-87,Sala B,movimento,Sala A,True,Sala B,False,Sala B,False,False,Sala B,-55.0,-55.0,,Sala B,False,False,True,True
2026-08-26 16:07:31,2026-08-26 16:07:30,591,1242899341,2026-08-26 16:07:31,server,c3:00:00:13:3b:b7,ESP-03,f175470e-5bad-4a71-92ad-2007763b6594,DIN2–BA-R12,dynamic,BA,Sala B,-65,Sala B,movimento,Sala B,True,Sala B,False,Sala B,False,False,Sala B,-65.0,-65.0,,Sala B,False,True,True,True
2026-08-26 16:07:33,2026-08-26 16:07:32,580,998155149,2026-08-26 16:07:33,server,c3:00:00:13:3b:b7,ESP-01,7551242e-2d8b-4300-829d-4819765a9893,DIN2–BA-R12,dynamic,BA,Corredor,-98,Sala B,movimento,Corredor,True,Sala B,False,Sala B,False,False,Sala B,-65.0,-65.0,,Sala B,False,False,True,True
2026-08-26 16:07:34,2026-08-26 16:07:33,135,1964215701,2026-08-26 16:07:34,server,c3:00:00:13:3b:b7,ESP-02,fa600dc1-1d0a-4e6b-89a1-fa677ab670fb,DIN2–BA-R12,dynamic,BA,Sala A,-85,Sala B,movimento,Sala A,True,Sala B,False,Sala B,False,False,Sala B,-65.0,-65.0,,Sala B,False,False,True,True
2026-08-26 16:07:34,2026-08-26 16:07:33,592,1242899341,2026-08-26 16:07:34,server,c3:00:00:13:3b:b7,ESP-03,22addff6-2565-4197-b4a8-55957826c4ce,DIN2–BA-R12,dynamic,BA,Sala B,-55,Sala B,movimento,Sala B,True,Sala B,False,Sala B,False,False,Sala B,-60.0,-60.0,,Sala B,False,True,True,True
2026-08-26 16:07:36,2026-08-26 16:07:35,581,998155149,2026-08-26 16:07:36,server,c3:00:00:13:3b:b7,ESP-01,458b437d-7cb4-42a6-a7ea-038405eb1ae6,DIN2–BA-R12,dynamic,BA,Corredor,-79,Sala B,movimento,Corredor,True,Sala B,False,Sala B,False,False,Sala B,-55.0,-55.0,,Sala B,False,False,True,True
2026-08-26 16:07:38,2026-08-26 16:07:37,593,1242899341,2026-08-26 16:07:38,server,c3:00:00:13:3b:b7,ESP-03,e5550855-9834-40be-a085-28b75edefec0,DIN2–BA-R12,dynamic,BA,Sala B,-51,Sala B,movimento,Sala B,True,Sala B,False,Sala B,False,False,Sala B,-51.0,-51.0,,Sala B,False,True,True,True
2026-08-26 16:07:40,2026-08-26 16:07:39,582,998155149,2026-08-26 16:07:40,server,c3:00:00:13:3b:b7,ESP-01,f3ab6fc4-448f-448f-a292-6c1f7635e7dd,DIN2–BA-R12,dynamic,BA,Corredor,-90,Sala B,movimento,Corredor,True,Sala B,False,Sala B,False,False,Sala B,-51.0,-51.0,,Sala B,False,False,True,True
