mac,method,num_detections,num_decided,num_transitions,first_decision_index,agree_rate_vs_final,accuracy,num_true_movements,num_missed_movements,missed_movement_rate,num_false_movements,false_movements_per_hour,latency_median_sec,latency_p95_sec,latency_iqr_sec,latency_min_sec,latency_max_sec,pct_time_unknown_or_transition
c3:00:00:13:3b:b7,baseline,9,9,8,0,0.42857142857142855,0.5555555555555556,2,0,0.0,4,378.9473684210526,5.5,5.95,0.5,5.0,6.0,0.0
c3:00:00:13:3b:b7,median,9,9,2,0,0.2857142857142857,0.5555555555555556,2,1,0.5,1,94.73684210526315,14.0,14.0,0.0,14.0,14.0,0.0
c3:00:00:13:3b:b7,median_hysteresis,9,9,0,0,1.0,0.3333333333333333,2,2,1.0,0,0.0,,,,,,0.0
c3:00:00:13:3b:b7,median_hysteresis_persistence,9,7,0,2,1.0,0.1111111111111111,2,2,1.0,0,0.0,,,,,,22.22222222222222
