time,node_time,node_seq,boot_id,effective_time,clock_source,mac,esp_id,batch_id,experiment_id,trial_type,trial_position,raw_room,raw_rssi,ground_truth_room,ground_truth_scenario,baseline_room,baseline_changed,median_room,median_changed,median_hysteresis_room,median_hysteresis_changed,median_hysteresis_rejected,median_hysteresis_persistence_room,median_hysteresis_persistence_changed,baseline_agrees_with_final,median_agrees_with_final,median_hysteresis_agrees_with_final
2026-08-25 10:06:38,2026-08-25 10:06:37,301,1690126268,2026-08-25 10:06:38,server,c3:00:00:13:3b:b7,ESP-03,0258a90d-ea6b-483f-836f-be405db0ad3e,EST-P1-R1,static,P1,Sala B,-87,,,Sala B,True,Sala B,True,Sala B,True,False,,False,False,False,False
2026-08-25 10:06:39,2026-08-25 10:06:38,208,3069185015,2026-08-25 10:06:39,server,c3:00:00:13:3b:b7,ESP-02,94d0565a-083f-4e3e-8225-6b4ad0bea863,EST-P1-R1,static,P1,Sala A,-68,,,Sala A,True,Sala A,True,Sala A,True,False,,False,False,False,False
2026-08-25 10:06:46,2026-08-25 10:06:45,250,2239514506,2026-08-25 10:06:46,server,c3:00:00:13:3b:b7,ESP-01,63193398-9213-4542-b1c7-f4e97cc7b1ba,EST-P1-R1,static,P1,Corredor,-60,,,Corredor,True,Corredor,True,Corredor,True,False,,False,False,False,False
2026-08-25 10:06:51,2026-08-25 10:06:50,302,1690126268,2026-08-25 10:06:51,server,c3:00:00:13:3b:b7,ESP-03,55352d87-63c3-490b-9d0f-423b3897fc66,EST-P1-R1,static,P1,Sala B,-88,,,Sala B,True,Corredor,False,Corredor,False,False,,False,False,False,False
2026-08-25 10:06:51,2026-08-25 10:06:51,209,3069185015,2026-08-25 10:06:51,server,c3:00:00:13:3b:b7,ESP-02,c502489f-057e-4303-8cf4-4d17102b6178,EST-P1-R1,static,P1,Sala A,-68,,,Sala A,True,Corredor,False,Corredor,False,False,Corredor,True,False,True,True
2026-08-25 10:06:58,2026-08-25 10:06:57,251,2239514506,2026-08-25 10:06:58,server,c3:00:00:13:3b:b7,ESP-01,c0630b32-32fa-49c5-bf29-54281970d505,EST-P1-R1,static,P1,Corredor,-64,,,Corredor,True,Corredor,False,Corredor,False,False,Corredor,False,True,True,True
2026-08-25 10:07:04,2026-08-25 10:07:03,210,3069185015,2026-08-25 10:07:04,server,c3:00:00:13:3b:b7,ESP-02,da3304a1-815f-4ac4-b947-25c61519abd1,EST-P1-R1,static,P1,Sala A,-69,,,Sala A,True,Corredor,False,Corredor,False,False,Corredor,False,False,True,True
2026-08-25 10:07:04,2026-08-25 10:07:03,303,1690126268,2026-08-25 10:07:04,server,c3:00:00:13:3b:b7,ESP-03,21424108-cb74-48de-856a-1b74cd42f0c8,EST-P1-R1,static,P1,Sala B,-90,,,Sala B,True,Corredor,False,Corredor,False,False,Corredor,False,False,True,True
2026-08-25 10:07:10,2026-08-25 10:07:10,252,2239514506,2026-08-25 10:07:10,server,c3:00:00:13:3b:b7,ESP-01,84493f47-6f97-4daa-ac15-814fd4110f78,EST-P1-R1,static,P1,Corredor,-63,,,Corredor,True,Corredor,False,Corredor,False,False,Corredor,False,True,True,True
2026-08-25 10:07:16,2026-08-25 10:07:15,211,3069185015,2026-08-25 10:07:16,server,c3:00:00:13:3b:b7,ESP-02,8be77458-dd11-49cb-b82d-e3c4da154d74,EST-P1-R1,static,P1,Sala A,-68,,,Sala A,True,Corredor,False,Corredor,False,False,Corredor,False,False,True,True
2026-08-25 10:07:16,2026-08-25 10:07:16,304,1690126268,2026-08-25 10:07:16,server,c3:00:00:13:3b:b7,ESP-03,74b3a505-4a1b-46ed-a3f0-cb89467e10c9,EST-P1-R1,static,P1,Sala B,-90,,,Sala B,True,Corredor,False,Corredor,False,False,Corredor,False,False,True,True
2026-08-25 10:07:25,2026-08-25 10:07:22,253,2239514506,2026-08-25 10:07:25,server,c3:00:00:13:3b:b7,ESP-01,a763ca42-5113-459b-84b0-3f3f2404be40,EST-P1-R1,static,P1,Corredor,-65,,,Corredor,True,Corredor,False,Corredor,False,False,Corredor,False,True,True,True
2026-08-25 10:07:28,2026-08-25 10:07:27,212,3069185015,2026-08-25 10:07:28,server,c3:00:00:13:3b:b7,ESP-02,abd67e79-7cef-4100-9bc1-d8916d1a324d,EST-P1-R1,static,P1,Sala A,-69,,,Sala A,True,Corredor,False,Corredor,False,False,Corredor,False,False,True,True
2026-08-25 10:07:29,2026-08-25 10:07:28,305,1690126268,2026-08-25 10:07:29,server,c3:00:00:13:3b:b7,ESP-03,fd22dd8b-9598-4191-a5bb-d16dc5a2b59f,EST-P1-R1,static,P1,Sala B,-86,,,Sala B,True,Corredor,False,Corredor,False,False,Corredor,False,False,True,True
2026-08-25 10:07:38,2026-08-25 10:07:37,254,2239514506,2026-08-25 10:07:38,server,c3:00:00:13:3b:b7,ESP-01,958f60cc-234f-46d3-8282-686d7c3db425,EST-P1-R1,static,P1,Corredor,-63,,,Corredor,True,Corredor,False,Corredor,False,False,Corredor,False,True,True,True
2026-08-25 10:07:40,2026-08-25 10:07:40,213,3069185015,2026-08-25 10:07:40,server,c3:00:00:13:3b:b7,ESP-02,bcdb1166-942a-4041-95e4-3f9398383683,EST-P1-R1,static,P1,Sala A,-68,,,Sala A,True,Corredor,False,Corredor,False,False,Corredor,False,False,True,True
2026-08-25 10:07:41,2026-08-25 10:07:40,306,1690126268,2026-08-25 10:07:41,server,c3:00:00:13:3b:b7,ESP-03,49859e21-bcb1-4e9a-8485-845f74ef9018,EST-P1-R1,static,P1,Sala B,-88,,,Sala B,True,Corredor,False,Corredor,False,False,Corredor,False,False,True,True
