mac,method,num_detections,num_decided,num_transitions,first_decision_index,agree_rate_vs_final,accuracy,num_true_movements,num_missed_movements,missed_movement_rate,num_confirmed_after_transition,num_premature_before_transition,num_premature_without_confirmation,num_false_movements,false_movements_per_hour,latency_median_sec,latency_p95_sec,latency_iqr_sec,latency_min_sec,latency_max_sec,pct_time_unknown_or_transition
c3:00:00:13:3b:b7,baseline,50,50,48,0,0.375,0.38,0.0,0.0,,0.0,0.0,0.0,29.0,1581.8181818181818,,,,,,0.0
c3:00:00:13:3b:b7,median,50,50,5,0,0.9583333333333334,0.94,0.0,0.0,,0.0,0.0,0.0,2.0,109.0909090909091,,,,,,0.0
c3:00:00:13:3b:b7,median_hysteresis,50,50,5,0,0.9583333333333334,0.94,0.0,0.0,,0.0,0.0,0.0,2.0,109.0909090909091,,,,,,0.0
c3:00:00:13:3b:b7,median_hysteresis_persistence,50,48,0,2,1.0,0.96,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,4.0
c3:00:00:13:3c:1e,baseline,51,51,49,0,0.26,,,,,,,,,,,,,,,0.0
c3:00:00:13:3c:1e,median,51,51,17,0,0.44,,,,,,,,,,,,,,,0.0
c3:00:00:13:3c:1e,median_hysteresis,51,51,10,0,0.8,,,,,,,,,,,,,,,0.0
c3:00:00:13:3c:1e,median_hysteresis_persistence,51,50,8,1,1.0,,,,,,,,,,,,,,,1.9607843137254901
c3:00:00:13:3b:f2,baseline,51,51,50,0,0.2,,,,,,,,,,,,,,,0.0
c3:00:00:13:3b:f2,median,51,51,16,0,0.68,,,,,,,,,,,,,,,0.0
c3:00:00:13:3b:f2,median_hysteresis,51,51,14,0,0.74,,,,,,,,,,,,,,,0.0
c3:00:00:13:3b:f2,median_hysteresis_persistence,51,50,10,1,1.0,,,,,,,,,,,,,,,1.9607843137254901
