time,node_time,node_seq,boot_id,effective_time,clock_source,mac,esp_id,batch_id,experiment_id,trial_type,trial_position,raw_room,raw_rssi,ground_truth_room,ground_truth_scenario,baseline_room,baseline_changed,median_room,median_changed,median_hysteresis_room,median_hysteresis_changed,median_hysteresis_rejected,median_hysteresis_persistence_room,median_hysteresis_persistence_changed,baseline_agrees_with_final,median_agrees_with_final,median_hysteresis_agrees_with_final
2026-08-25 11:21:28,2026-08-25 11:21:27,606,2239514506,2026-08-25 11:21:28,server,c3:00:00:13:3b:b7,ESP-01,4283fcf4-0cf2-4b47-a3b7-484c8648b936,EST-B3-R3,static,B3,Corredor,-81,,,Corredor,True,Corredor,True,Corredor,True,False,,False,False,False,False
2026-08-25 11:21:33,2026-08-25 11:21:32,63,2441852059,2026-08-25 11:21:33,server,c3:00:00:13:3b:b7,ESP-02,4c6488e0-41e4-4b7f-aa6b-0e678a927da3,EST-B3-R3,static,B3,Sala A,-90,Sala B,junto_parede,Sala A,True,Corredor,False,Corredor,False,False,,False,False,False,False
2026-08-25 11:21:39,2026-08-25 11:21:38,659,1690126268,2026-08-25 11:21:39,server,c3:00:00:13:3b:b7,ESP-03,ea19ce57-e195-457b-ae9f-441dbd37d014,EST-B3-R3,static,B3,Sala B,-64,Sala B,junto_parede,Sala B,True,Sala B,True,Sala B,True,False,,False,False,False,False
2026-08-25 11:21:40,2026-08-25 11:21:39,607,2239514506,2026-08-25 11:21:40,server,c3:00:00:13:3b:b7,ESP-01,109bcf34-039b-4246-9919-b1678f494b31,EST-B3-R3,static,B3,Corredor,-80,Sala B,junto_parede,Corredor,True,Sala B,False,Sala B,False,False,,False,False,False,False
2026-08-25 11:21:45,2026-08-25 11:21:44,64,2441852059,2026-08-25 11:21:45,server,c3:00:00:13:3b:b7,ESP-02,44b81eb8-8204-45d0-b098-33e3e2b1a33e,EST-B3-R3,static,B3,Sala A,-84,Sala B,junto_parede,Sala A,True,Sala B,False,Sala B,False,False,Sala B,True,False,True,True
2026-08-25 11:21:51,2026-08-25 11:21:51,660,1690126268,2026-08-25 11:21:51,server,c3:00:00:13:3b:b7,ESP-03,029c05b9-3625-4081-b44c-63b7bdd2e312,EST-B3-R3,static,B3,Sala B,-64,Sala B,junto_parede,Sala B,True,Sala B,False,Sala B,False,False,Sala B,False,True,True,True
2026-08-25 11:21:53,2026-08-25 11:21:52,608,2239514506,2026-08-25 11:21:53,server,c3:00:00:13:3b:b7,ESP-01,fd3626c9-689d-4994-a942-f1b9e503fee8,EST-B3-R3,static,B3,Corredor,-67,Sala B,junto_parede,Corredor,True,Sala B,False,Sala B,False,False,Sala B,False,False,True,True
2026-08-25 11:21:58,2026-08-25 11:21:57,65,2441852059,2026-08-25 11:21:58,server,c3:00:00:13:3b:b7,ESP-02,f510e8db-1a15-4850-ad97-c57586f3fe6b,EST-B3-R3,static,B3,Sala A,-88,Sala B,junto_parede,Sala A,True,Sala B,False,Sala B,False,False,Sala B,False,False,True,True
2026-08-25 11:22:04,2026-08-25 11:22:03,661,1690126268,2026-08-25 11:22:04,server,c3:00:00:13:3b:b7,ESP-03,42234b8d-6b93-427b-9ffd-f549cd5cf8a5,EST-B3-R3,static,B3,Sala B,-50,Sala B,junto_parede,Sala B,True,Sala B,False,Sala B,False,False,Sala B,False,True,True,True
2026-08-25 11:22:06,2026-08-25 11:22:05,609,2239514506,2026-08-25 11:22:06,server,c3:00:00:13:3b:b7,ESP-01,652af6ca-12b6-4825-a2b7-cb0640a2e69f,EST-B3-R3,static,B3,Corredor,-67,Sala B,junto_parede,Corredor,True,Sala B,False,Sala B,False,False,Sala B,False,False,True,True
2026-08-25 11:22:10,2026-08-25 11:22:09,66,2441852059,2026-08-25 11:22:10,server,c3:00:00:13:3b:b7,ESP-02,d515a444-2c71-45e6-8bb0-fdcfeca85ad5,EST-B3-R3,static,B3,Sala A,-84,Sala B,junto_parede,Sala A,True,Sala B,False,Sala B,False,False,Sala B,False,False,True,True
2026-08-25 11:22:17,2026-08-25 11:22:16,662,1690126268,2026-08-25 11:22:17,server,c3:00:00:13:3b:b7,ESP-03,29f5ee9e-d44d-4129-94f9-998ed50244b0,EST-B3-R3,static,B3,Sala B,-64,Sala B,junto_parede,Sala B,True,Sala B,False,Sala B,False,False,Sala B,False,True,True,True
2026-08-25 11:22:19,2026-08-25 11:22:18,610,2239514506,2026-08-25 11:22:19,server,c3:00:00:13:3b:b7,ESP-01,98591ef8-064f-49a8-9662-ba59b0c95548,EST-B3-R3,static,B3,Corredor,-82,Sala B,junto_parede,Corredor,True,Sala B,False,Sala B,False,False,Sala B,False,False,True,True
2026-08-25 11:22:22,2026-08-25 11:22:21,67,2441852059,2026-08-25 11:22:22,server,c3:00:00:13:3b:b7,ESP-02,b5d773df-f078-4b7b-8f88-bb9219bc96e4,EST-B3-R3,static,B3,Sala A,-89,Sala B,junto_parede,Sala A,True,Sala B,False,Sala B,False,False,Sala B,False,False,True,True
2026-08-25 11:22:29,2026-08-25 11:22:29,663,1690126268,2026-08-25 11:22:29,server,c3:00:00:13:3b:b7,ESP-03,e75416e5-3b9f-42c1-b2c8-ffa39f0c3f7c,EST-B3-R3,static,B3,Sala B,-49,Sala B,junto_parede,Sala B,True,Sala B,False,Sala B,False,False,Sala B,False,True,True,True
2026-08-25 11:22:31,2026-08-25 11:22:30,611,2239514506,2026-08-25 11:22:31,server,c3:00:00:13:3b:b7,ESP-01,2fcdb02b-e946-4b23-b16b-eab62e586c45,EST-B3-R3,static,B3,Corredor,-67,Sala B,junto_parede,Corredor,True,Sala B,False,Sala B,False,False,Sala B,False,False,True,True
