time,node_time,node_seq,boot_id,effective_time,clock_source,mac,esp_id,batch_id,experiment_id,trial_type,trial_position,raw_room,raw_rssi,ground_truth_room,ground_truth_scenario,baseline_room,baseline_changed,median_room,median_changed,median_hysteresis_room,median_hysteresis_changed,median_hysteresis_rejected,median_hysteresis_persistence_room,median_hysteresis_persistence_changed,baseline_agrees_with_final,median_agrees_with_final,median_hysteresis_agrees_with_final
2026-08-25 11:05:48,2026-08-25 11:05:48,531,2239514506,2026-08-25 11:05:48,server,c3:00:00:13:3b:b7,ESP-01,df768df4-9699-418a-a284-897db1e291d0,EST-B1-R5,static,B1,Corredor,-78,Sala B,centro_sala,Corredor,True,Corredor,True,Corredor,True,False,,False,False,False,False
2026-08-25 11:05:52,2026-08-25 11:05:52,172,1239498715,2026-08-25 11:05:52,server,c3:00:00:13:3b:b7,ESP-02,9b7a8169-53f8-4500-ae91-2790cb5fd529,EST-B1-R5,static,B1,Sala A,-82,Sala B,centro_sala,Sala A,True,Corredor,False,Corredor,False,False,,False,False,False,False
2026-08-25 11:05:55,2026-08-25 11:05:54,584,1690126268,2026-08-25 11:05:55,server,c3:00:00:13:3b:b7,ESP-03,ec4f18fe-9b34-42a5-8103-e30efd99f869,EST-B1-R5,static,B1,Sala B,-51,Sala B,centro_sala,Sala B,True,Sala B,True,Sala B,True,False,,False,False,False,False
2026-08-25 11:06:01,2026-08-25 11:06:00,532,2239514506,2026-08-25 11:06:01,server,c3:00:00:13:3b:b7,ESP-01,3cfa6584-71ef-40be-8514-0a3013e2e11a,EST-B1-R5,static,B1,Corredor,-78,Sala B,centro_sala,Corredor,True,Sala B,False,Sala B,False,False,,False,False,False,False
2026-08-25 11:06:08,2026-08-25 11:06:07,585,1690126268,2026-08-25 11:06:08,server,c3:00:00:13:3b:b7,ESP-03,5e08ecb2-a15e-4c29-8869-6ff960c79d54,EST-B1-R5,static,B1,Sala B,-64,Sala B,centro_sala,Sala B,True,Sala B,False,Sala B,False,False,Sala B,True,True,True,True
2026-08-25 11:06:13,2026-08-25 11:06:13,533,2239514506,2026-08-25 11:06:13,server,c3:00:00:13:3b:b7,ESP-01,bca6df86-597e-409d-8cdc-3c84851cb3dd,EST-B1-R5,static,B1,Corredor,-89,Sala B,centro_sala,Corredor,True,Sala B,False,Sala B,False,False,Sala B,False,False,True,True
2026-08-25 11:06:20,2026-08-25 11:06:19,586,1690126268,2026-08-25 11:06:20,server,c3:00:00:13:3b:b7,ESP-03,defc2abe-76d4-4223-b41c-76e544e276a8,EST-B1-R5,static,B1,Sala B,-50,Sala B,centro_sala,Sala B,True,Sala B,False,Sala B,False,False,Sala B,False,True,True,True
2026-08-25 11:06:22,2026-08-25 11:06:15,174,1239498715,2026-08-25 11:06:22,server,c3:00:00:13:3b:b7,ESP-02,c8114001-f26a-477b-b95f-6795259482e3,EST-B1-R5,static,B1,Sala A,-75,Sala B,centro_sala,Sala A,True,Sala B,False,Sala B,False,False,Sala B,False,False,True,True
2026-08-25 11:06:26,2026-08-25 11:06:25,534,2239514506,2026-08-25 11:06:26,server,c3:00:00:13:3b:b7,ESP-01,92dbe8a9-0970-4020-8d3b-54acd522252f,EST-B1-R5,static,B1,Corredor,-78,Sala B,centro_sala,Corredor,True,Sala B,False,Sala B,False,False,Sala B,False,False,True,True
2026-08-25 11:06:32,2026-08-25 11:06:28,175,1239498715,2026-08-25 11:06:32,server,c3:00:00:13:3b:b7,ESP-02,df065dbf-f93d-408e-9e3b-8b107f963390,EST-B1-R5,static,B1,Sala A,-83,Sala B,centro_sala,Sala A,True,Sala B,False,Sala B,False,False,Sala B,False,False,True,True
2026-08-25 11:06:33,2026-08-25 11:06:32,587,1690126268,2026-08-25 11:06:33,server,c3:00:00:13:3b:b7,ESP-03,eb508edb-bc5e-499f-acd5-0fd2e1e3ffa9,EST-B1-R5,static,B1,Sala B,-50,Sala B,centro_sala,Sala B,True,Sala B,False,Sala B,False,False,Sala B,False,True,True,True
2026-08-25 11:06:39,2026-08-25 11:06:38,535,2239514506,2026-08-25 11:06:39,server,c3:00:00:13:3b:b7,ESP-01,f453d3ee-24d3-4c79-928d-70cf674d0f63,EST-B1-R5,static,B1,Corredor,-78,Sala B,centro_sala,Corredor,True,Sala B,False,Sala B,False,False,Sala B,False,False,True,True
2026-08-25 11:06:42,2026-08-25 11:06:38,176,1239498715,2026-08-25 11:06:42,server,c3:00:00:13:3b:b7,ESP-02,429817be-18df-4746-aab7-7f0f6e66cb8d,EST-B1-R5,static,B1,Sala A,-76,Sala B,centro_sala,Sala A,True,Sala B,False,Sala B,False,False,Sala B,False,False,True,True
2026-08-25 11:06:45,2026-08-25 11:06:44,588,1690126268,2026-08-25 11:06:45,server,c3:00:00:13:3b:b7,ESP-03,1cf688cc-5852-45a7-96d1-08c53816c094,EST-B1-R5,static,B1,Sala B,-51,Sala B,centro_sala,Sala B,True,Sala B,False,Sala B,False,False,Sala B,False,True,True,True
2026-08-25 11:06:51,2026-08-25 11:06:51,536,2239514506,2026-08-25 11:06:51,server,c3:00:00:13:3b:b7,ESP-01,c941049a-8680-4932-8e19-588195dd60b6,EST-B1-R5,static,B1,Corredor,-90,Sala B,centro_sala,Corredor,True,Sala B,False,Sala B,False,False,Sala B,False,False,True,True
