mac,method,num_detections,num_decided,num_transitions,first_decision_index,agree_rate_vs_final,accuracy,num_true_movements,num_missed_movements,missed_movement_rate,num_confirmed_after_transition,num_premature_before_transition,num_premature_without_confirmation,num_false_movements,false_movements_per_hour,latency_median_sec,latency_p95_sec,latency_iqr_sec,latency_min_sec,latency_max_sec,pct_time_unknown_or_transition
c3:00:00:13:3b:b7,baseline,52,52,51,0,0.29411764705882354,0.3269230769230769,0.0,0.0,,0.0,0.0,0.0,34.0,2006.55737704918,,,,,,0.0
c3:00:00:13:3b:b7,median,52,52,7,0,0.8823529411764706,0.6346153846153846,0.0,0.0,,0.0,0.0,0.0,3.0,177.04918032786884,,,,,,0.0
c3:00:00:13:3b:b7,median_hysteresis,52,52,7,0,0.8823529411764706,0.6346153846153846,0.0,0.0,,0.0,0.0,0.0,3.0,177.04918032786884,,,,,,0.0
c3:00:00:13:3b:b7,median_hysteresis_persistence,52,51,5,1,1.0,0.6346153846153846,0.0,0.0,,0.0,0.0,0.0,2.0,118.0327868852459,,,,,,1.9230769230769231
c3:00:00:13:3c:1e,baseline,53,53,52,0,0.3076923076923077,,,,,,,,,,,,,,,0.0
c3:00:00:13:3c:1e,median,53,53,12,0,0.7884615384615384,,,,,,,,,,,,,,,0.0
c3:00:00:13:3c:1e,median_hysteresis,53,53,8,0,0.8846153846153846,,,,,,,,,,,,,,,0.0
c3:00:00:13:3c:1e,median_hysteresis_persistence,53,52,4,1,1.0,,,,,,,,,,,,,,,1.8867924528301887
c3:00:00:13:3b:f2,baseline,53,53,52,0,0.3076923076923077,,,,,,,,,,,,,,,0.0
c3:00:00:13:3b:f2,median,53,53,6,0,0.9230769230769231,,,,,,,,,,,,,,,0.0
c3:00:00:13:3b:f2,median_hysteresis,53,53,4,0,0.9423076923076923,,,,,,,,,,,,,,,0.0
c3:00:00:13:3b:f2,median_hysteresis_persistence,53,52,2,1,1.0,,,,,,,,,,,,,,,1.8867924528301887
