time,node_time,node_seq,boot_id,effective_time,clock_source,mac,esp_id,batch_id,experiment_id,trial_type,trial_position,raw_room,raw_rssi,ground_truth_room,ground_truth_scenario,baseline_room,baseline_changed,median_room,median_changed,median_hysteresis_room,median_hysteresis_changed,median_hysteresis_rejected,median_hysteresis_persistence_room,median_hysteresis_persistence_changed,baseline_agrees_with_final,median_agrees_with_final,median_hysteresis_agrees_with_final
2026-08-25 10:51:35,2026-08-25 10:51:35,463,2239514506,2026-08-25 10:51:35,server,c3:00:00:13:3b:b7,ESP-01,1777e079-9ca7-448d-adaa-5682ae692e5c,EST-P2-R1,static,P2,Corredor,-82,,,Corredor,True,Corredor,True,Corredor,True,False,,False,False,False,False
2026-08-25 10:51:36,2026-08-25 10:51:36,516,1690126268,2026-08-25 10:51:36,server,c3:00:00:13:3b:b7,ESP-03,bc597bea-878c-4012-86db-1c13ef46ac5e,EST-P2-R1,static,P2,Sala B,-68,,,Sala B,True,Sala B,True,Sala B,True,False,,False,False,False,False
2026-08-25 10:51:39,2026-08-25 10:51:38,104,1239498715,2026-08-25 10:51:39,server,c3:00:00:13:3b:b7,ESP-02,8e592c5f-9f22-4d05-82c4-497ee36af449,EST-P2-R1,static,P2,Sala A,-90,,,Sala A,True,Sala B,False,Sala B,False,False,,False,False,False,False
2026-08-25 10:51:48,2026-08-25 10:51:47,464,2239514506,2026-08-25 10:51:48,server,c3:00:00:13:3b:b7,ESP-01,e2715123-7da2-46a4-a2b8-528036b3141a,EST-P2-R1,static,P2,Corredor,-78,,,Corredor,True,Sala B,False,Sala B,False,False,Sala B,True,False,True,True
2026-08-25 10:51:49,2026-08-25 10:51:48,517,1690126268,2026-08-25 10:51:49,server,c3:00:00:13:3b:b7,ESP-03,542e60d9-bd82-45be-af66-a825d5507667,EST-P2-R1,static,P2,Sala B,-69,,,Sala B,True,Sala B,False,Sala B,False,False,Sala B,False,True,True,True
2026-08-25 10:51:51,2026-08-25 10:51:50,105,1239498715,2026-08-25 10:51:51,server,c3:00:00:13:3b:b7,ESP-02,6944c824-a205-48c6-8c4b-9b84e38fb714,EST-P2-R1,static,P2,Sala A,-91,,,Sala A,True,Sala B,False,Sala B,False,False,Sala B,False,False,True,True
2026-08-25 10:52:00,2026-08-25 10:52:00,465,2239514506,2026-08-25 10:52:00,server,c3:00:00:13:3b:b7,ESP-01,abefa862-7815-4417-ad7c-87d49d5a0283,EST-P2-R1,static,P2,Corredor,-81,,,Corredor,True,Sala B,False,Sala B,False,False,Sala B,False,False,True,True
2026-08-25 10:52:02,2026-08-25 10:52:01,518,1690126268,2026-08-25 10:52:02,server,c3:00:00:13:3b:b7,ESP-03,ca0df223-e261-44dd-b710-f1b934362193,EST-P2-R1,static,P2,Sala B,-69,,,Sala B,True,Sala B,False,Sala B,False,False,Sala B,False,True,True,True
2026-08-25 10:52:03,2026-08-25 10:52:03,106,1239498715,2026-08-25 10:52:03,server,c3:00:00:13:3b:b7,ESP-02,be2eb378-3a34-40d0-89ad-c00f40675ca9,EST-P2-R1,static,P2,Sala A,-85,,,Sala A,True,Sala B,False,Sala B,False,False,Sala B,False,False,True,True
2026-08-25 10:52:13,2026-08-25 10:52:12,466,2239514506,2026-08-25 10:52:13,server,c3:00:00:13:3b:b7,ESP-01,ffbd1e0e-1fc8-42f1-aeb0-edd62ad3f262,EST-P2-R1,static,P2,Corredor,-79,,,Corredor,True,Sala B,False,Sala B,False,False,Sala B,False,False,True,True
2026-08-25 10:52:15,2026-08-25 10:52:14,519,1690126268,2026-08-25 10:52:15,server,c3:00:00:13:3b:b7,ESP-03,db9b99cc-7e37-43cb-b9f7-44a6e77a4874,EST-P2-R1,static,P2,Sala B,-68,,,Sala B,True,Sala B,False,Sala B,False,False,Sala B,False,True,True,True
2026-08-25 10:52:16,2026-08-25 10:52:15,107,1239498715,2026-08-25 10:52:16,server,c3:00:00:13:3b:b7,ESP-02,10622e68-efc1-4b7b-b9df-51c224af99c0,EST-P2-R1,static,P2,Sala A,-92,,,Sala A,True,Sala B,False,Sala B,False,False,Sala B,False,False,True,True
2026-08-25 10:52:25,2026-08-25 10:52:25,467,2239514506,2026-08-25 10:52:25,server,c3:00:00:13:3b:b7,ESP-01,bb84c0a8-bced-4b30-9e63-3859fd33b7bd,EST-P2-R1,static,P2,Corredor,-81,,,Corredor,True,Sala B,False,Sala B,False,False,Sala B,False,False,True,True
2026-08-25 10:52:28,2026-08-25 10:52:27,520,1690126268,2026-08-25 10:52:28,server,c3:00:00:13:3b:b7,ESP-03,5f5020f8-3584-4021-8078-783783c02e99,EST-P2-R1,static,P2,Sala B,-69,,,Sala B,True,Sala B,False,Sala B,False,False,Sala B,False,True,True,True
2026-08-25 10:52:29,2026-08-25 10:52:28,108,1239498715,2026-08-25 10:52:29,server,c3:00:00:13:3b:b7,ESP-02,8891c992-2a06-4032-9312-9fd71d984d27,EST-P2-R1,static,P2,Sala A,-92,,,Sala A,True,Sala B,False,Sala B,False,False,Sala B,False,False,True,True
2026-08-25 10:52:38,2026-08-25 10:52:38,468,2239514506,2026-08-25 10:52:38,server,c3:00:00:13:3b:b7,ESP-01,65b3ddd2-7f5a-4c27-9f91-0c05b5198be0,EST-P2-R1,static,P2,Corredor,-80,,,Corredor,True,Sala B,False,Sala B,False,False,Sala B,False,False,True,True
2026-08-25 10:52:40,2026-08-25 10:52:39,521,1690126268,2026-08-25 10:52:40,server,c3:00:00:13:3b:b7,ESP-03,5661c943-a453-427f-ba31-f1c1390f22c8,EST-P2-R1,static,P2,Sala B,-72,,,Sala B,True,Sala B,False,Sala B,False,False,Sala B,False,True,True,True
2026-08-25 10:52:41,2026-08-25 10:52:40,109,1239498715,2026-08-25 10:52:41,server,c3:00:00:13:3b:b7,ESP-02,ae8dc53f-619c-4bb6-8ed5-1cac9623ecd9,EST-P2-R1,static,P2,Sala A,-86,,,Sala A,True,Sala B,False,Sala B,False,False,Sala B,False,False,True,True
