time,node_time,node_seq,boot_id,effective_time,clock_source,mac,esp_id,batch_id,experiment_id,trial_type,trial_position,raw_room,raw_rssi,ground_truth_room,ground_truth_scenario,baseline_room,baseline_changed,median_room,median_changed,median_hysteresis_room,median_hysteresis_changed,median_hysteresis_rejected,median_hysteresis_persistence_room,median_hysteresis_persistence_changed,baseline_agrees_with_final,median_agrees_with_final,median_hysteresis_agrees_with_final
2026-08-25 11:22:44,2026-08-25 11:22:43,612,2239514506,2026-08-25 11:22:44,server,c3:00:00:13:3b:b7,ESP-01,9d32dc4a-fef7-4ca3-936d-151cb939e848,EST-B3-R4,static,B3,Corredor,-68,,,Corredor,True,Corredor,True,Corredor,True,False,,False,False,False,False
2026-08-25 11:22:48,2026-08-25 11:22:47,69,2441852059,2026-08-25 11:22:48,server,c3:00:00:13:3b:b7,ESP-02,0118620c-9fff-49ab-9753-6d5971eae645,EST-B3-R4,static,B3,Sala A,-90,Sala B,junto_parede,Sala A,True,Corredor,False,Corredor,False,False,,False,False,False,False
2026-08-25 11:22:55,2026-08-25 11:22:54,665,1690126268,2026-08-25 11:22:55,server,c3:00:00:13:3b:b7,ESP-03,966c566a-9ead-4f58-bd21-8ab2b27afa71,EST-B3-R4,static,B3,Sala B,-50,Sala B,junto_parede,Sala B,True,Sala B,True,Sala B,True,False,,False,False,False,False
2026-08-25 11:22:56,2026-08-25 11:22:55,613,2239514506,2026-08-25 11:22:56,server,c3:00:00:13:3b:b7,ESP-01,2573475b-1e01-4e2f-a282-6543dcf25dcc,EST-B3-R4,static,B3,Corredor,-67,Sala B,junto_parede,Corredor,True,Sala B,False,Sala B,False,False,,False,False,False,False
2026-08-25 11:23:00,2026-08-25 11:22:59,70,2441852059,2026-08-25 11:23:00,server,c3:00:00:13:3b:b7,ESP-02,0b310fbe-e83b-4597-8bbb-b25ce6f2687a,EST-B3-R4,static,B3,Sala A,-83,Sala B,junto_parede,Sala A,True,Sala B,False,Sala B,False,False,Sala B,True,False,True,True
2026-08-25 11:23:07,2026-08-25 11:23:07,666,1690126268,2026-08-25 11:23:07,server,c3:00:00:13:3b:b7,ESP-03,ea666425-912d-4f77-94be-aa0fbdc3fa3d,EST-B3-R4,static,B3,Sala B,-52,Sala B,junto_parede,Sala B,True,Sala B,False,Sala B,False,False,Sala B,False,True,True,True
2026-08-25 11:23:09,2026-08-25 11:23:08,614,2239514506,2026-08-25 11:23:09,server,c3:00:00:13:3b:b7,ESP-01,e1c3b0ec-858b-4f64-8818-e944ea254bdf,EST-B3-R4,static,B3,Corredor,-67,Sala B,junto_parede,Corredor,True,Sala B,False,Sala B,False,False,Sala B,False,False,True,True
2026-08-25 11:23:13,2026-08-25 11:23:12,71,2441852059,2026-08-25 11:23:13,server,c3:00:00:13:3b:b7,ESP-02,0511a415-d7ba-4feb-bf73-2e028e2aa09d,EST-B3-R4,static,B3,Sala A,-80,Sala B,junto_parede,Sala A,True,Sala B,False,Sala B,False,False,Sala B,False,False,True,True
2026-08-25 11:23:20,2026-08-25 11:23:19,667,1690126268,2026-08-25 11:23:20,server,c3:00:00:13:3b:b7,ESP-03,c9eac702-f6af-4156-a2d7-0bae2efae254,EST-B3-R4,static,B3,Sala B,-50,Sala B,junto_parede,Sala B,True,Sala B,False,Sala B,False,False,Sala B,False,True,True,True
2026-08-25 11:23:22,2026-08-25 11:23:21,615,2239514506,2026-08-25 11:23:22,server,c3:00:00:13:3b:b7,ESP-01,2b35271a-8713-43b7-9f0b-bce7c7f59c20,EST-B3-R4,static,B3,Corredor,-82,Sala B,junto_parede,Corredor,True,Sala B,False,Sala B,False,False,Sala B,False,False,True,True
2026-08-25 11:23:26,2026-08-25 11:23:25,72,2441852059,2026-08-25 11:23:26,server,c3:00:00:13:3b:b7,ESP-02,fd782d3d-efc8-4f8d-b256-527adb41bf4e,EST-B3-R4,static,B3,Sala A,-90,Sala B,junto_parede,Sala A,True,Sala B,False,Sala B,False,False,Sala B,False,False,True,True
2026-08-25 11:23:32,2026-08-25 11:23:32,668,1690126268,2026-08-25 11:23:32,server,c3:00:00:13:3b:b7,ESP-03,55b92a05-2c9b-4c42-a30b-48f1090889ac,EST-B3-R4,static,B3,Sala B,-50,Sala B,junto_parede,Sala B,True,Sala B,False,Sala B,False,False,Sala B,False,True,True,True
2026-08-25 11:23:34,2026-08-25 11:23:34,616,2239514506,2026-08-25 11:23:34,server,c3:00:00:13:3b:b7,ESP-01,4a09882d-9ee5-47ce-97dc-1e2d105669db,EST-B3-R4,static,B3,Corredor,-67,Sala B,junto_parede,Corredor,True,Sala B,False,Sala B,False,False,Sala B,False,False,True,True
2026-08-25 11:23:38,2026-08-25 11:23:38,73,2441852059,2026-08-25 11:23:38,server,c3:00:00:13:3b:b7,ESP-02,2699e760-8f3c-49b4-b138-8d37d630a81e,EST-B3-R4,static,B3,Sala A,-90,Sala B,junto_parede,Sala A,True,Sala B,False,Sala B,False,False,Sala B,False,False,True,True
2026-08-25 11:23:45,2026-08-25 11:23:44,669,1690126268,2026-08-25 11:23:45,server,c3:00:00:13:3b:b7,ESP-03,4086e72c-0216-4ed2-9e9e-358c68a25cf4,EST-B3-R4,static,B3,Sala B,-52,Sala B,junto_parede,Sala B,True,Sala B,False,Sala B,False,False,Sala B,False,True,True,True
2026-08-25 11:23:47,2026-08-25 11:23:46,617,2239514506,2026-08-25 11:23:47,server,c3:00:00:13:3b:b7,ESP-01,a0c0a558-7479-47ac-b9d0-d35b928e9df0,EST-B3-R4,static,B3,Corredor,-82,Sala B,junto_parede,Corredor,True,Sala B,False,Sala B,False,False,Sala B,False,False,True,True
2026-08-25 11:23:51,2026-08-25 11:23:50,74,2441852059,2026-08-25 11:23:51,server,c3:00:00:13:3b:b7,ESP-02,18dfc785-6182-4c05-9e0e-c84150dbf67d,EST-B3-R4,static,B3,Sala A,-89,Sala B,junto_parede,Sala A,True,Sala B,False,Sala B,False,False,Sala B,False,False,True,True
