time,node_time,node_seq,boot_id,effective_time,clock_source,mac,esp_id,batch_id,experiment_id,trial_type,trial_position,raw_room,raw_rssi,ground_truth_room,ground_truth_scenario,baseline_room,baseline_changed,median_room,median_changed,median_hysteresis_room,median_hysteresis_changed,median_hysteresis_rejected,median_hysteresis_persistence_room,median_hysteresis_persistence_changed,baseline_agrees_with_final,median_agrees_with_final,median_hysteresis_agrees_with_final
2026-08-25 10:12:27,2026-08-25 10:12:26,236,3069185015,2026-08-25 10:12:27,server,c3:00:00:13:3b:b7,ESP-02,0df5aeb5-0512-494f-b948-f54d06a97c16,EST-P1-R5,static,P1,Sala A,-69,,,Sala A,True,Sala A,True,Sala A,True,False,,False,False,False,False
2026-08-25 10:12:28,2026-08-25 10:12:27,277,2239514506,2026-08-25 10:12:28,server,c3:00:00:13:3b:b7,ESP-01,1e78ef68-45b8-4961-84f5-a60785d23287,EST-P1-R5,static,P1,Corredor,-60,,,Corredor,True,Corredor,True,Corredor,True,False,,False,False,False,False
2026-08-25 10:12:28,2026-08-25 10:12:27,329,1690126268,2026-08-25 10:12:28,server,c3:00:00:13:3b:b7,ESP-03,ffba61a8-1bdb-417b-939a-c0f3e5efeb6a,EST-P1-R5,static,P1,Sala B,-91,,,Sala B,True,Corredor,False,Corredor,False,False,,False,False,False,False
2026-08-25 10:12:40,2026-08-25 10:12:39,237,3069185015,2026-08-25 10:12:40,server,c3:00:00:13:3b:b7,ESP-02,d37512ff-b6d4-40e6-96b3-e5d09c2e9511,EST-P1-R5,static,P1,Sala A,-66,,,Sala A,True,Corredor,False,Corredor,False,False,Corredor,True,False,True,True
2026-08-25 10:12:41,2026-08-25 10:12:40,330,1690126268,2026-08-25 10:12:41,server,c3:00:00:13:3b:b7,ESP-03,237e38be-b4f2-4d36-bf2b-c1e84969b88c,EST-P1-R5,static,P1,Sala B,-86,,,Sala B,True,Corredor,False,Corredor,False,False,Corredor,False,False,True,True
2026-08-25 10:12:41,2026-08-25 10:12:40,278,2239514506,2026-08-25 10:12:41,server,c3:00:00:13:3b:b7,ESP-01,453e5508-3c1b-4fc9-87d2-14ae83949a80,EST-P1-R5,static,P1,Corredor,-63,,,Corredor,True,Corredor,False,Corredor,False,False,Corredor,False,True,True,True
2026-08-25 10:12:52,2026-08-25 10:12:52,238,3069185015,2026-08-25 10:12:52,server,c3:00:00:13:3b:b7,ESP-02,3c3c4b7c-285c-41cd-a13b-29f2b39f6b7f,EST-P1-R5,static,P1,Sala A,-70,,,Sala A,True,Corredor,False,Corredor,False,False,Corredor,False,False,True,True
2026-08-25 10:12:53,2026-08-25 10:12:52,279,2239514506,2026-08-25 10:12:53,server,c3:00:00:13:3b:b7,ESP-01,3103bbb3-eadd-4d8d-9a44-e24f58f4a222,EST-P1-R5,static,P1,Corredor,-60,,,Corredor,True,Corredor,False,Corredor,False,False,Corredor,False,True,True,True
2026-08-25 10:12:53,2026-08-25 10:12:53,331,1690126268,2026-08-25 10:12:53,server,c3:00:00:13:3b:b7,ESP-03,8187e6d4-9d68-4a89-8182-e8f5187c3386,EST-P1-R5,static,P1,Sala B,-87,,,Sala B,True,Corredor,False,Corredor,False,False,Corredor,False,False,True,True
2026-08-25 10:13:05,2026-08-25 10:13:04,239,3069185015,2026-08-25 10:13:05,server,c3:00:00:13:3b:b7,ESP-02,752cffdf-baf5-4b58-9046-e5045c5d85b5,EST-P1-R5,static,P1,Sala A,-66,,,Sala A,True,Corredor,False,Corredor,False,False,Corredor,False,False,True,True
2026-08-25 10:13:06,2026-08-25 10:13:05,280,2239514506,2026-08-25 10:13:06,server,c3:00:00:13:3b:b7,ESP-01,072e5db2-690e-4c28-a983-2735fedc9c5f,EST-P1-R5,static,P1,Corredor,-63,,,Corredor,True,Corredor,False,Corredor,False,False,Corredor,False,True,True,True
2026-08-25 10:13:06,2026-08-25 10:13:05,332,1690126268,2026-08-25 10:13:06,server,c3:00:00:13:3b:b7,ESP-03,cc271f04-d62a-4f81-8298-a9baa3d5a357,EST-P1-R5,static,P1,Sala B,-86,,,Sala B,True,Corredor,False,Corredor,False,False,Corredor,False,False,True,True
2026-08-25 10:13:17,2026-08-25 10:13:17,240,3069185015,2026-08-25 10:13:17,server,c3:00:00:13:3b:b7,ESP-02,9756ad41-e850-4b29-a479-addb5133ed71,EST-P1-R5,static,P1,Sala A,-70,,,Sala A,True,Corredor,False,Corredor,False,False,Corredor,False,False,True,True
2026-08-25 10:13:18,2026-08-25 10:13:17,281,2239514506,2026-08-25 10:13:18,server,c3:00:00:13:3b:b7,ESP-01,034d159f-2474-44f8-b26d-921ced4495a0,EST-P1-R5,static,P1,Corredor,-63,,,Corredor,True,Corredor,False,Corredor,False,False,Corredor,False,True,True,True
2026-08-25 10:13:18,2026-08-25 10:13:17,333,1690126268,2026-08-25 10:13:18,server,c3:00:00:13:3b:b7,ESP-03,c75ff972-e8bc-4a4f-ba20-165a3d63fd13,EST-P1-R5,static,P1,Sala B,-86,,,Sala B,True,Corredor,False,Corredor,False,False,Corredor,False,False,True,True
