mac,method,num_detections,num_decided,num_transitions,first_decision_index,agree_rate_vs_final,accuracy,num_true_movements,num_missed_movements,missed_movement_rate,num_confirmed_after_transition,num_premature_before_transition,num_premature_without_confirmation,num_false_movements,false_movements_per_hour,latency_median_sec,latency_p95_sec,latency_iqr_sec,latency_min_sec,latency_max_sec,pct_time_unknown_or_transition
c3:00:00:13:3b:b7,baseline,53,53,51,0,0.29411764705882354,0.33962264150943394,0.0,0.0,,0.0,0.0,0.0,33.0,1916.1290322580646,,,,,,0.0
c3:00:00:13:3b:b7,median,53,53,12,0,0.8431372549019608,0.8301886792452831,0.0,0.0,,0.0,0.0,0.0,6.0,348.38709677419354,,,,,,0.0
c3:00:00:13:3b:b7,median_hysteresis,53,53,12,0,0.8431372549019608,0.8301886792452831,0.0,0.0,,0.0,0.0,0.0,6.0,348.38709677419354,,,,,,0.0
c3:00:00:13:3b:b7,median_hysteresis_persistence,53,51,3,2,1.0,0.8867924528301887,0.0,0.0,,0.0,0.0,0.0,2.0,116.12903225806451,,,,,,3.7735849056603774
c3:00:00:13:3c:1e,baseline,53,53,52,0,0.29411764705882354,,,,,,,,,,,,,,,0.0
c3:00:00:13:3c:1e,median,53,53,15,0,0.5294117647058824,,,,,,,,,,,,,,,0.0
c3:00:00:13:3c:1e,median_hysteresis,53,53,10,0,0.8431372549019608,,,,,,,,,,,,,,,0.0
c3:00:00:13:3c:1e,median_hysteresis_persistence,53,51,3,2,1.0,,,,,,,,,,,,,,,3.7735849056603774
c3:00:00:13:3b:f2,baseline,53,53,50,0,0.3333333333333333,,,,,,,,,,,,,,,0.0
c3:00:00:13:3b:f2,median,53,53,9,0,0.8235294117647058,,,,,,,,,,,,,,,0.0
c3:00:00:13:3b:f2,median_hysteresis,53,53,9,0,0.8823529411764706,,,,,,,,,,,,,,,0.0
c3:00:00:13:3b:f2,median_hysteresis_persistence,53,51,4,2,1.0,,,,,,,,,,,,,,,3.7735849056603774
