mac,method,experiment_id,transition_index,new_room,transition_time,detected,latency_sec,confirmation_time,premature_before_transition,post_transition_confirmed,premature_lead_sec,transition_status
c3:00:00:13:3b:b7,baseline,DIN2–BA-R13,0,Corredor,2026-08-26 16:10:02,True,1.0,2026-08-26 16:10:03,False,True,,confirmed_after_transition
c3:00:00:13:3b:b7,baseline,DIN2–BA-R13,1,Sala A,2026-08-26 16:10:09,True,1.0,2026-08-26 16:10:10,False,True,,confirmed_after_transition
c3:00:00:13:3b:b7,median,DIN2–BA-R13,0,Corredor,2026-08-26 16:10:02,True,5.0,2026-08-26 16:10:07,False,True,,confirmed_after_transition
c3:00:00:13:3b:b7,median,DIN2–BA-R13,1,Sala A,2026-08-26 16:10:09,True,1.0,2026-08-26 16:10:10,False,True,,confirmed_after_transition
c3:00:00:13:3b:b7,median_hysteresis,DIN2–BA-R13,0,Corredor,2026-08-26 16:10:02,True,5.0,2026-08-26 16:10:07,False,True,,confirmed_after_transition
c3:00:00:13:3b:b7,median_hysteresis,DIN2–BA-R13,1,Sala A,2026-08-26 16:10:09,True,1.0,2026-08-26 16:10:10,False,True,,confirmed_after_transition
c3:00:00:13:3b:b7,median_hysteresis_persistence,DIN2–BA-R13,0,Corredor,2026-08-26 16:10:02,True,5.0,2026-08-26 16:10:07,False,True,,confirmed_after_transition
c3:00:00:13:3b:b7,median_hysteresis_persistence,DIN2–BA-R13,1,Sala A,2026-08-26 16:10:09,True,2.0,2026-08-26 16:10:11,False,True,,confirmed_after_transition
