time,node_time,node_seq,boot_id,effective_time,clock_source,mac,esp_id,batch_id,experiment_id,trial_type,trial_position,raw_room,raw_rssi,ground_truth_room,ground_truth_scenario,baseline_room,baseline_changed,median_room,median_changed,median_hysteresis_room,median_hysteresis_changed,median_hysteresis_rejected,median_hysteresis_candidate_room,median_hysteresis_candidate_rssi,median_hysteresis_current_room_rssi,median_hysteresis_difference_db,median_hysteresis_persistence_room,median_hysteresis_persistence_changed,baseline_agrees_with_final,median_agrees_with_final,median_hysteresis_agrees_with_final
2026-08-26 16:09:45,2026-08-26 16:09:44,168,1964215701,2026-08-26 16:09:45,server,c3:00:00:13:3b:b7,ESP-02,a52d6040-bec9-4bb9-97b2-d33ca58b3dce,DIN2–BA-R13,,,Sala A,-81,Sala B,movimento,Sala A,True,Sala A,True,Sala A,True,False,Sala A,-81.0,,,,False,False,False,False
2026-08-26 16:09:45,2026-08-26 16:09:44,614,998155149,2026-08-26 16:09:45,server,c3:00:00:13:3b:b7,ESP-01,1a1ead0b-a2ec-4ca6-93fd-7310e51b66dd,DIN2–BA-R13,,,Corredor,-82,Sala B,movimento,Corredor,True,Sala A,False,Sala A,False,False,Sala A,-81.0,-81.0,,Sala A,True,False,True,True
2026-08-26 16:09:46,2026-08-26 16:09:45,628,1242899341,2026-08-26 16:09:46,server,c3:00:00:13:3b:b7,ESP-03,3e11a9bf-f5d5-4383-9fee-e8bf93b44059,DIN2–BA-R13,,,Sala B,-60,Sala B,movimento,Sala B,True,Sala B,True,Sala B,True,False,Sala B,-60.0,-81.0,21.0,Sala A,False,False,False,False
2026-08-26 16:09:48,2026-08-26 16:09:47,169,1964215701,2026-08-26 16:09:48,server,c3:00:00:13:3b:b7,ESP-02,37db37b4-aecd-43ef-a407-ef26cb10ccb3,DIN2–BA-R13,,,Sala A,-85,Sala B,movimento,Sala A,True,Sala B,False,Sala B,False,False,Sala B,-60.0,-60.0,,Sala B,True,False,True,True
2026-08-26 16:09:49,2026-08-26 16:09:48,615,998155149,2026-08-26 16:09:49,server,c3:00:00:13:3b:b7,ESP-01,c2f8679e-6aef-409e-8ce3-a0f92a8ecbd0,DIN2–BA-R13,,,Corredor,-74,Sala B,movimento,Corredor,True,Sala B,False,Sala B,False,False,Sala B,-60.0,-60.0,,Sala B,False,False,True,True
2026-08-26 16:09:49,2026-08-26 16:09:48,629,1242899341,2026-08-26 16:09:49,server,c3:00:00:13:3b:b7,ESP-03,d260312e-2c00-4818-a57d-a77ba8e45fab,DIN2–BA-R13,,,Sala B,-55,Sala B,movimento,Sala B,True,Sala B,False,Sala B,False,False,Sala B,-57.5,-57.5,,Sala B,False,True,True,True
2026-08-26 16:09:52,2026-08-26 16:09:51,170,1964215701,2026-08-26 16:09:52,server,c3:00:00:13:3b:b7,ESP-02,7a2c23de-7128-4dd1-a711-3a8cefaf62a8,DIN2–BA-R13,,,Sala A,-93,Sala B,movimento,Sala A,True,Sala B,False,Sala B,False,False,Sala B,-55.0,-55.0,,Sala B,False,False,True,True
2026-08-26 16:09:52,2026-08-26 16:09:51,616,998155149,2026-08-26 16:09:52,server,c3:00:00:13:3b:b7,ESP-01,2d70a3ea-d615-4656-90aa-2272e3428ebf,DIN2–BA-R13,,,Corredor,-77,Sala B,movimento,Corredor,True,Sala B,False,Sala B,False,False,Sala B,-55.0,-55.0,,Sala B,False,False,True,True
2026-08-26 16:09:53,2026-08-26 16:09:52,630,1242899341,2026-08-26 16:09:53,server,c3:00:00:13:3b:b7,ESP-03,57c71efe-b21e-4905-92ec-d46f61c6882f,DIN2–BA-R13,,,Sala B,-58,Sala B,movimento,Sala B,True,Sala B,False,Sala B,False,False,Sala B,-58.0,-58.0,,Sala B,False,True,True,True
2026-08-26 16:09:56,2026-08-26 16:09:55,171,1964215701,2026-08-26 16:09:56,server,c3:00:00:13:3b:b7,ESP-02,a9f4ff0e-affc-4ffa-8861-b52eac2cc2ea,DIN2–BA-R13,,,Sala A,-77,Sala B,movimento,Sala A,True,Sala B,False,Sala B,False,False,Sala B,-58.0,-58.0,,Sala B,False,False,True,True
