mac,method,experiment_id,transition_index,new_room,transition_time,detected,latency_sec,confirmation_time
c3:00:00:13:3b:b7,baseline,DIN-BA-R1,0,Corredor,2026-08-25 12:48:04,False,,
c3:00:00:13:3b:b7,baseline,DIN-BA-R1,1,Sala A,2026-08-25 12:48:11,False,,
c3:00:00:13:3b:b7,median,DIN-BA-R1,0,Corredor,2026-08-25 12:48:04,False,,
c3:00:00:13:3b:b7,median,DIN-BA-R1,1,Sala A,2026-08-25 12:48:11,False,,
c3:00:00:13:3b:b7,median_hysteresis,DIN-BA-R1,0,Corredor,2026-08-25 12:48:04,False,,
c3:00:00:13:3b:b7,median_hysteresis,DIN-BA-R1,1,Sala A,2026-08-25 12:48:11,False,,
c3:00:00:13:3b:b7,median_hysteresis_persistence,DIN-BA-R1,0,Corredor,2026-08-25 12:48:04,False,,
c3:00:00:13:3b:b7,median_hysteresis_persistence,DIN-BA-R1,1,Sala A,2026-08-25 12:48:11,False,,
