mac,method,num_detections,num_decided,num_transitions,first_decision_index,agree_rate_vs_final,accuracy,num_true_movements,num_missed_movements,missed_movement_rate,num_false_movements,false_movements_per_hour,latency_median_sec,latency_p95_sec,latency_iqr_sec,latency_min_sec,latency_max_sec,pct_time_unknown_or_transition
c3:00:00:13:3b:b7,baseline,14,14,13,0,0.3,0.2857142857142857,0,0,,9,589.0909090909091,,,,,,0.0
c3:00:00:13:3b:b7,median,14,14,4,0,0.9,0.7857142857142857,0,0,,2,130.9090909090909,,,,,,0.0
c3:00:00:13:3b:b7,median_hysteresis,14,14,2,0,1.0,0.8571428571428571,0,0,,1,65.45454545454545,,,,,,0.0
c3:00:00:13:3b:b7,median_hysteresis_persistence,14,10,0,4,1.0,0.7142857142857143,0,0,,0,0.0,,,,,,28.57142857142857
