mac,method,real_room,estimated_room,count
c3:00:00:13:3b:b7,baseline,Sala A,Corredor,18
c3:00:00:13:3b:b7,baseline,Sala A,Sala A,19
c3:00:00:13:3b:b7,baseline,Sala A,Sala B,16
c3:00:00:13:3b:b7,median,Sala A,Sala A,35
c3:00:00:13:3b:b7,median,Sala A,Sala B,18
c3:00:00:13:3b:b7,median_hysteresis,Sala A,Sala A,34
c3:00:00:13:3b:b7,median_hysteresis,Sala A,Sala B,19
c3:00:00:13:3b:b7,median_hysteresis_persistence,Sala A,Sala A,33
c3:00:00:13:3b:b7,median_hysteresis_persistence,Sala A,Sala B,20
