time,node_time,node_seq,boot_id,effective_time,clock_source,mac,esp_id,batch_id,experiment_id,trial_type,trial_position,raw_room,raw_rssi,ground_truth_room,ground_truth_scenario,baseline_room,baseline_changed,median_room,median_changed,median_hysteresis_room,median_hysteresis_changed,median_hysteresis_rejected,median_hysteresis_candidate_room,median_hysteresis_candidate_rssi,median_hysteresis_current_room_rssi,median_hysteresis_difference_db,median_hysteresis_persistence_room,median_hysteresis_persistence_changed,baseline_agrees_with_final,median_agrees_with_final,median_hysteresis_agrees_with_final
2026-08-26 15:37:49,2026-08-26 15:37:48,89,998155149,2026-08-26 15:37:49,server,c3:00:00:13:3b:b7,ESP-01,579e712d-1e6b-4afb-a6a3-5d890991677c,DIN2–AB-R7,dynamic,AB,Corredor,-79,,,Corredor,True,Corredor,True,Corredor,True,False,Corredor,-79.0,,,,False,False,False,False
2026-08-26 15:37:49,2026-08-26 15:37:48,120,3242572198,2026-08-26 15:37:49,server,c3:00:00:13:3b:b7,ESP-02,6b716ca8-403b-414e-bff5-a2140f6aff5f,DIN2–AB-R7,dynamic,AB,Sala A,-58,,,Sala A,True,Sala A,True,Sala A,True,False,Sala A,-58.0,-79.0,21.0,,False,False,False,False
2026-08-26 15:37:51,2026-08-26 15:37:50,101,1242899341,2026-08-26 15:37:51,server,c3:00:00:13:3b:b7,ESP-03,db9a4c14-3686-4cd1-8da2-630c07513d40,DIN2–AB-R7,dynamic,AB,Sala B,-75,Sala A,movimento,Sala B,True,Sala A,False,Sala A,False,False,Sala A,-58.0,-58.0,,Sala A,True,False,True,True
2026-08-26 15:37:52,2026-08-26 15:37:51,90,998155149,2026-08-26 15:37:52,server,c3:00:00:13:3b:b7,ESP-01,f7c1133e-a9f1-4971-a602-615658169fd5,DIN2–AB-R7,dynamic,AB,Corredor,-88,Sala A,movimento,Corredor,True,Sala A,False,Sala A,False,False,Sala A,-58.0,-58.0,,Sala A,False,False,True,True
2026-08-26 15:37:53,2026-08-26 15:37:52,121,3242572198,2026-08-26 15:37:53,server,c3:00:00:13:3b:b7,ESP-02,49119217-7bbc-44b7-8a66-51efd63580a8,DIN2–AB-R7,dynamic,AB,Sala A,-63,Sala A,movimento,Sala A,True,Sala A,False,Sala A,False,False,Sala A,-63.0,-63.0,,Sala A,False,True,True,True
2026-08-26 15:37:54,2026-08-26 15:37:53,102,1242899341,2026-08-26 15:37:54,server,c3:00:00:13:3b:b7,ESP-03,612dc28f-a89f-4a5f-a297-0fcfb46d4320,DIN2–AB-R7,dynamic,AB,Sala B,-76,Sala A,movimento,Sala B,True,Sala A,False,Sala A,False,False,Sala A,-63.0,-63.0,,Sala A,False,False,True,True
2026-08-26 15:37:56,2026-08-26 15:37:55,91,998155149,2026-08-26 15:37:56,server,c3:00:00:13:3b:b7,ESP-01,b78f1be9-200e-4fa1-86ca-d8111d2017d0,DIN2–AB-R7,dynamic,AB,Corredor,-82,Sala A,movimento,Corredor,True,Sala A,False,Sala A,False,False,Sala A,-63.0,-63.0,,Sala A,False,False,True,True
2026-08-26 15:37:57,2026-08-26 15:37:56,122,3242572198,2026-08-26 15:37:57,server,c3:00:00:13:3b:b7,ESP-02,ca253145-a539-4042-81fb-f7c7b4567248,DIN2–AB-R7,dynamic,AB,Sala A,-64,Sala A,movimento,Sala A,True,Sala A,False,Sala A,False,False,Sala A,-64.0,-64.0,,Sala A,False,True,True,True
2026-08-26 15:37:58,2026-08-26 15:37:57,103,1242899341,2026-08-26 15:37:58,server,c3:00:00:13:3b:b7,ESP-03,fa390669-5a26-4cc8-9c73-ab4127441a2b,DIN2–AB-R7,dynamic,AB,Sala B,-81,Sala A,movimento,Sala B,True,Sala A,False,Sala A,False,False,Sala A,-64.0,-64.0,,Sala A,False,False,True,True
2026-08-26 15:38:00,2026-08-26 15:37:59,92,998155149,2026-08-26 15:38:00,server,c3:00:00:13:3b:b7,ESP-01,5651015c-c66d-40c6-ad6d-54c60a918c98,DIN2–AB-R7,dynamic,AB,Corredor,-83,Sala A,movimento,Corredor,True,Sala A,False,Sala A,False,False,Sala A,-64.0,-64.0,,Sala A,False,False,True,True
