mac,method,experiment_id,transition_index,new_room,transition_time,detected,latency_sec,confirmation_time,premature_before_transition,post_transition_confirmed,premature_lead_sec,transition_status
c3:00:00:13:3b:b7,baseline,DIN2–AB-R8,0,Corredor,2026-08-26 15:51:34,True,2.0,2026-08-26 15:51:36,False,True,,confirmed_after_transition
c3:00:00:13:3b:b7,baseline,DIN2–AB-R8,1,Sala B,2026-08-26 15:51:41,True,2.0,2026-08-26 15:51:43,False,True,,confirmed_after_transition
c3:00:00:13:3b:b7,median,DIN2–AB-R8,0,Corredor,2026-08-26 15:51:34,True,5.0,2026-08-26 15:51:39,False,True,,confirmed_after_transition
c3:00:00:13:3b:b7,median,DIN2–AB-R8,1,Sala B,2026-08-26 15:51:41,True,2.0,2026-08-26 15:51:43,False,True,,confirmed_after_transition
c3:00:00:13:3b:b7,median_hysteresis,DIN2–AB-R8,0,Corredor,2026-08-26 15:51:34,True,5.0,2026-08-26 15:51:39,False,True,,confirmed_after_transition
c3:00:00:13:3b:b7,median_hysteresis,DIN2–AB-R8,1,Sala B,2026-08-26 15:51:41,True,2.0,2026-08-26 15:51:43,False,True,,confirmed_after_transition
c3:00:00:13:3b:b7,median_hysteresis_persistence,DIN2–AB-R8,0,Corredor,2026-08-26 15:51:34,True,6.0,2026-08-26 15:51:40,True,True,1.0,premature_then_confirmed
c3:00:00:13:3b:b7,median_hysteresis_persistence,DIN2–AB-R8,1,Sala B,2026-08-26 15:51:41,True,3.0,2026-08-26 15:51:44,False,True,,confirmed_after_transition
