mac,method,experiment_id,transition_index,new_room,transition_time,detected,latency_sec,confirmation_time
c3:00:00:13:3b:b7,baseline,DIN-AB-R1,0,Corredor,2026-08-25 12:47:06,True,7.0,2026-08-25 12:47:13
c3:00:00:13:3b:b7,baseline,DIN-AB-R1,1,Sala B,2026-08-25 12:47:14,True,4.0,2026-08-25 12:47:18
c3:00:00:13:3b:b7,median,DIN-AB-R1,0,Corredor,2026-08-25 12:47:06,False,,
c3:00:00:13:3b:b7,median,DIN-AB-R1,1,Sala B,2026-08-25 12:47:14,False,,
c3:00:00:13:3b:b7,median_hysteresis,DIN-AB-R1,0,Corredor,2026-08-25 12:47:06,False,,
c3:00:00:13:3b:b7,median_hysteresis,DIN-AB-R1,1,Sala B,2026-08-25 12:47:14,False,,
c3:00:00:13:3b:b7,median_hysteresis_persistence,DIN-AB-R1,0,Corredor,2026-08-25 12:47:06,False,,
c3:00:00:13:3b:b7,median_hysteresis_persistence,DIN-AB-R1,1,Sala B,2026-08-25 12:47:14,False,,
