mac,method,num_detections,num_decided,num_transitions,first_decision_index,agree_rate_vs_final,accuracy,num_true_movements,num_missed_movements,missed_movement_rate,num_confirmed_after_transition,num_premature_before_transition,num_premature_without_confirmation,num_false_movements,false_movements_per_hour,latency_median_sec,latency_p95_sec,latency_iqr_sec,latency_min_sec,latency_max_sec,pct_time_unknown_or_transition
c3:00:00:13:3b:b7,baseline,52,52,51,0,0.3333333333333333,0.34615384615384615,0.0,0.0,,0.0,0.0,0.0,34.0,2006.55737704918,,,,,,0.0
c3:00:00:13:3b:b7,median,52,52,0,0,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
c3:00:00:13:3b:b7,median_hysteresis,52,52,0,0,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
c3:00:00:13:3b:b7,median_hysteresis_persistence,52,51,0,1,1.0,0.9807692307692307,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,1.9230769230769231
c3:00:00:13:3c:1e,baseline,51,51,50,0,0.2857142857142857,,,,,,,,,,,,,,,0.0
c3:00:00:13:3c:1e,median,51,51,15,0,0.673469387755102,,,,,,,,,,,,,,,0.0
c3:00:00:13:3c:1e,median_hysteresis,51,51,11,0,0.8367346938775511,,,,,,,,,,,,,,,0.0
c3:00:00:13:3c:1e,median_hysteresis_persistence,51,49,6,2,1.0,,,,,,,,,,,,,,,3.9215686274509802
c3:00:00:13:3b:f2,baseline,52,52,51,0,0.28,,,,,,,,,,,,,,,0.0
c3:00:00:13:3b:f2,median,52,52,10,0,0.78,,,,,,,,,,,,,,,0.0
c3:00:00:13:3b:f2,median_hysteresis,52,52,7,0,0.92,,,,,,,,,,,,,,,0.0
c3:00:00:13:3b:f2,median_hysteresis_persistence,52,50,2,2,1.0,,,,,,,,,,,,,,,3.8461538461538463
