time,node_time,node_seq,boot_id,effective_time,clock_source,mac,esp_id,batch_id,experiment_id,trial_type,trial_position,raw_room,raw_rssi,ground_truth_room,ground_truth_scenario,baseline_room,baseline_changed,median_room,median_changed,median_hysteresis_room,median_hysteresis_changed,median_hysteresis_rejected,median_hysteresis_candidate_room,median_hysteresis_candidate_rssi,median_hysteresis_current_room_rssi,median_hysteresis_difference_db,median_hysteresis_persistence_room,median_hysteresis_persistence_changed,baseline_agrees_with_final,median_agrees_with_final,median_hysteresis_agrees_with_final
2026-08-26 15:52:19,2026-08-26 15:52:18,331,998155149,2026-08-26 15:52:19,server,c3:00:00:13:3b:b7,ESP-01,9ed69237-163d-45e7-98bc-8acea063baa6,DIN2–BA-R8,dynamic,BA,Corredor,-90,Sala B,movimento,Corredor,True,Corredor,True,Corredor,True,False,Corredor,-90.0,,,,False,False,False,False
2026-08-26 15:52:19,2026-08-26 15:52:18,342,1242899341,2026-08-26 15:52:19,server,c3:00:00:13:3b:b7,ESP-03,480c201d-cbf7-4ad7-aa42-784978dae71d,DIN2–BA-R8,dynamic,BA,Sala B,-62,Sala B,movimento,Sala B,True,Sala B,True,Sala B,True,False,Sala B,-62.0,-90.0,28.0,,False,False,False,False
2026-08-26 15:52:20,2026-08-26 15:52:19,337,3242572198,2026-08-26 15:52:20,server,c3:00:00:13:3b:b7,ESP-02,cdd810ad-1273-49b9-b5cf-c1e35f97974e,DIN2–BA-R8,dynamic,BA,Sala A,-88,Sala B,movimento,Sala A,True,Sala B,False,Sala B,False,False,Sala B,-62.0,-62.0,,Sala B,True,False,True,True
2026-08-26 15:52:22,2026-08-26 15:52:21,332,998155149,2026-08-26 15:52:22,server,c3:00:00:13:3b:b7,ESP-01,e8e9eb1f-8a63-49a0-b93b-c6202ddce0d5,DIN2–BA-R8,dynamic,BA,Corredor,-90,Sala B,movimento,Corredor,True,Sala B,False,Sala B,False,False,Sala B,-62.0,-62.0,,Sala B,False,False,True,True
2026-08-26 15:52:23,2026-08-26 15:52:22,343,1242899341,2026-08-26 15:52:23,server,c3:00:00:13:3b:b7,ESP-03,298e7ec4-d859-47a2-b21a-078a8dabb739,DIN2–BA-R8,dynamic,BA,Sala B,-51,Sala B,movimento,Sala B,True,Sala B,False,Sala B,False,False,Sala B,-51.0,-51.0,,Sala B,False,True,True,True
2026-08-26 15:52:24,2026-08-26 15:52:22,338,3242572198,2026-08-26 15:52:24,server,c3:00:00:13:3b:b7,ESP-02,12f6ce60-5529-4b24-a95e-9c2744768733,DIN2–BA-R8,dynamic,BA,Sala A,-101,Sala B,movimento,Sala A,True,Sala B,False,Sala B,False,False,Sala B,-51.0,-51.0,,Sala B,False,False,True,True
2026-08-26 15:52:26,2026-08-26 15:52:25,333,998155149,2026-08-26 15:52:26,server,c3:00:00:13:3b:b7,ESP-01,b2e6c3f6-3ae0-4d1d-a8b3-aeb823caa8c5,DIN2–BA-R8,dynamic,BA,Corredor,-104,Sala B,movimento,Corredor,True,Sala B,False,Sala B,False,False,Sala B,-51.0,-51.0,,Sala B,False,False,True,True
2026-08-26 15:52:26,2026-08-26 15:52:25,344,1242899341,2026-08-26 15:52:26,server,c3:00:00:13:3b:b7,ESP-03,c7745107-04b2-40a5-91c2-cf3cd7d47f70,DIN2–BA-R8,dynamic,BA,Sala B,-66,Sala B,movimento,Sala B,True,Sala B,False,Sala B,False,False,Sala B,-58.5,-58.5,,Sala B,False,True,True,True
2026-08-26 15:52:27,2026-08-26 15:52:26,339,3242572198,2026-08-26 15:52:27,server,c3:00:00:13:3b:b7,ESP-02,9dddb5c5-e8b7-4908-ae7c-a6a597068d41,DIN2–BA-R8,dynamic,BA,Sala A,-86,Sala B,movimento,Sala A,True,Sala B,False,Sala B,False,False,Sala B,-66.0,-66.0,,Sala B,False,False,True,True
2026-08-26 15:52:30,2026-08-26 15:52:29,334,998155149,2026-08-26 15:52:30,server,c3:00:00:13:3b:b7,ESP-01,57b1007c-ab29-4862-b45f-a48f82ed4921,DIN2–BA-R8,dynamic,BA,Corredor,-91,Sala B,movimento,Corredor,True,Sala A,True,Sala A,True,False,Sala A,-86.0,,,Sala B,False,False,False,False
