mac,method,num_detections,num_decided,num_transitions,first_decision_index,agree_rate_vs_final,accuracy,num_true_movements,num_missed_movements,missed_movement_rate,num_false_movements,false_movements_per_hour,latency_median_sec,latency_p95_sec,latency_iqr_sec,latency_min_sec,latency_max_sec,pct_time_unknown_or_transition
c3:00:00:13:3b:b7,baseline,11,11,10,0,0.25,0.2727272727272727,2,1,0.5,7,572.7272727272727,9.0,9.0,0.0,9.0,9.0,0.0
c3:00:00:13:3b:b7,median,11,11,3,0,0.75,0.5454545454545454,2,1,0.5,1,81.81818181818181,16.0,16.0,0.0,16.0,16.0,0.0
c3:00:00:13:3b:b7,median_hysteresis,11,11,1,0,1.0,0.45454545454545453,2,2,1.0,0,0.0,,,,,,0.0
c3:00:00:13:3b:b7,median_hysteresis_persistence,11,8,0,3,1.0,0.2727272727272727,2,2,1.0,0,0.0,,,,,,27.27272727272727
