mac,method,experiment_id,transition_index,new_room,transition_time,detected,latency_sec,confirmation_time
c3:00:00:13:3b:b7,baseline,DIN-AB-R2,0,Corredor,2026-08-25 12:49:05,False,,
c3:00:00:13:3b:b7,baseline,DIN-AB-R2,1,Sala B,2026-08-25 12:49:13,True,9.0,2026-08-25 12:49:22
c3:00:00:13:3b:b7,median,DIN-AB-R2,0,Corredor,2026-08-25 12:49:05,False,,
c3:00:00:13:3b:b7,median,DIN-AB-R2,1,Sala B,2026-08-25 12:49:13,True,16.0,2026-08-25 12:49:29
c3:00:00:13:3b:b7,median_hysteresis,DIN-AB-R2,0,Corredor,2026-08-25 12:49:05,False,,
c3:00:00:13:3b:b7,median_hysteresis,DIN-AB-R2,1,Sala B,2026-08-25 12:49:13,False,,
c3:00:00:13:3b:b7,median_hysteresis_persistence,DIN-AB-R2,0,Corredor,2026-08-25 12:49:05,False,,
c3:00:00:13:3b:b7,median_hysteresis_persistence,DIN-AB-R2,1,Sala B,2026-08-25 12:49:13,False,,
