mac,method,experiment_id,transition_index,new_room,transition_time,detected,latency_sec,confirmation_time
c3:00:00:13:3b:b7,baseline,DIN-BA-R8,0,Corredor,2026-08-25 13:04:02,True,2.0,2026-08-25 13:04:04
c3:00:00:13:3b:b7,baseline,DIN-BA-R8,1,Sala A,2026-08-25 13:04:09,True,5.0,2026-08-25 13:04:14
c3:00:00:13:3b:b7,median,DIN-BA-R8,0,Corredor,2026-08-25 13:04:02,True,2.0,2026-08-25 13:04:04
c3:00:00:13:3b:b7,median,DIN-BA-R8,1,Sala A,2026-08-25 13:04:09,True,5.0,2026-08-25 13:04:14
c3:00:00:13:3b:b7,median_hysteresis,DIN-BA-R8,0,Corredor,2026-08-25 13:04:02,False,,
c3:00:00:13:3b:b7,median_hysteresis,DIN-BA-R8,1,Sala A,2026-08-25 13:04:09,True,12.0,2026-08-25 13:04:21
c3:00:00:13:3b:b7,median_hysteresis_persistence,DIN-BA-R8,0,Corredor,2026-08-25 13:04:02,False,,
c3:00:00:13:3b:b7,median_hysteresis_persistence,DIN-BA-R8,1,Sala A,2026-08-25 13:04:09,False,,
