mac,method,num_detections,num_decided,num_transitions,first_decision_index,agree_rate_vs_final,accuracy,num_true_movements,num_missed_movements,missed_movement_rate,num_false_movements,false_movements_per_hour,latency_median_sec,latency_p95_sec,latency_iqr_sec,latency_min_sec,latency_max_sec,pct_time_unknown_or_transition
c3:00:00:13:3b:b7,baseline,11,11,10,0,0.3333333333333333,0.36363636363636365,2,0,0.0,7,572.7272727272727,3.5,4.85,1.5,2.0,5.0,0.0
c3:00:00:13:3b:b7,median,11,11,4,0,0.0,0.5454545454545454,2,0,0.0,2,163.63636363636363,3.5,4.85,1.5,2.0,5.0,0.0
c3:00:00:13:3b:b7,median_hysteresis,11,11,2,0,0.6666666666666666,0.6363636363636364,2,1,0.5,1,81.81818181818181,12.0,12.0,0.0,12.0,12.0,0.0
c3:00:00:13:3b:b7,median_hysteresis_persistence,11,9,0,2,1.0,0.2727272727272727,2,2,1.0,0,0.0,,,,,,18.181818181818183
