time,node_time,node_seq,boot_id,effective_time,clock_source,mac,esp_id,batch_id,experiment_id,trial_type,trial_position,raw_room,raw_rssi,ground_truth_room,ground_truth_scenario,baseline_room,baseline_changed,median_room,median_changed,median_hysteresis_room,median_hysteresis_changed,median_hysteresis_rejected,median_hysteresis_candidate_room,median_hysteresis_candidate_rssi,median_hysteresis_current_room_rssi,median_hysteresis_difference_db,median_hysteresis_persistence_room,median_hysteresis_persistence_changed,baseline_agrees_with_final,median_agrees_with_final,median_hysteresis_agrees_with_final
2026-08-26 15:55:04,2026-08-26 15:55:03,377,998155149,2026-08-26 15:55:04,server,c3:00:00:13:3b:b7,ESP-01,3bac86db-0613-4d10-806f-a6de52842b03,DIN2–BA-R9,dynamic,BA,Corredor,-86,,,Corredor,True,Corredor,True,Corredor,True,False,Corredor,-86.0,,,,False,False,False,False
2026-08-26 15:55:04,2026-08-26 15:55:00,367,3242572198,2026-08-26 15:55:04,server,c3:00:00:13:3b:b7,ESP-02,40486f41-2814-4f30-b0a0-5574bbe09dac,DIN2–BA-R9,dynamic,BA,Sala A,-91,,,Sala A,True,Corredor,False,Corredor,False,False,Corredor,-86.0,-86.0,,Corredor,True,False,True,True
2026-08-26 15:55:06,2026-08-26 15:55:05,388,1242899341,2026-08-26 15:55:06,server,c3:00:00:13:3b:b7,ESP-03,a68fc2c4-8c1b-41cc-a583-27b0a4b67dc7,DIN2–BA-R9,dynamic,BA,Sala B,-51,Sala B,movimento,Sala B,True,Sala B,True,Sala B,True,False,Sala B,-51.0,-86.0,35.0,Corredor,False,False,False,False
2026-08-26 15:55:07,2026-08-26 15:55:06,378,998155149,2026-08-26 15:55:07,server,c3:00:00:13:3b:b7,ESP-01,2f63d512-e095-46da-ad6c-1e2b444492dd,DIN2–BA-R9,dynamic,BA,Corredor,-93,Sala B,movimento,Corredor,True,Sala B,False,Sala B,False,False,Sala B,-51.0,-51.0,,Sala B,True,False,True,True
2026-08-26 15:55:08,2026-08-26 15:55:07,368,3242572198,2026-08-26 15:55:08,server,c3:00:00:13:3b:b7,ESP-02,10c20e1f-c4e3-413f-9416-9aa53f18f4a9,DIN2–BA-R9,dynamic,BA,Sala A,-91,Sala B,movimento,Sala A,True,Sala B,False,Sala B,False,False,Sala B,-51.0,-51.0,,Sala B,False,False,True,True
2026-08-26 15:55:09,2026-08-26 15:55:08,389,1242899341,2026-08-26 15:55:09,server,c3:00:00:13:3b:b7,ESP-03,07cc8625-4682-4639-be68-e667a569200c,DIN2–BA-R9,dynamic,BA,Sala B,-63,Sala B,movimento,Sala B,True,Sala B,False,Sala B,False,False,Sala B,-57.0,-57.0,,Sala B,False,True,True,True
2026-08-26 15:55:11,2026-08-26 15:55:10,379,998155149,2026-08-26 15:55:11,server,c3:00:00:13:3b:b7,ESP-01,cb09e1be-28d4-48ca-8e93-4193a817ab39,DIN2–BA-R9,dynamic,BA,Corredor,-85,Sala B,movimento,Corredor,True,Sala B,False,Sala B,False,False,Sala B,-63.0,-63.0,,Sala B,False,False,True,True
2026-08-26 15:55:13,2026-08-26 15:55:12,390,1242899341,2026-08-26 15:55:13,server,c3:00:00:13:3b:b7,ESP-03,b219c121-8bf1-4849-b298-2901b4fec5a9,DIN2–BA-R9,dynamic,BA,Sala B,-62,Sala B,movimento,Sala B,True,Sala B,False,Sala B,False,False,Sala B,-62.0,-62.0,,Sala B,False,True,True,True
2026-08-26 15:55:14,2026-08-26 15:55:13,380,998155149,2026-08-26 15:55:14,server,c3:00:00:13:3b:b7,ESP-01,a62252cb-380d-44f9-b24b-5938c85df265,DIN2–BA-R9,dynamic,BA,Corredor,-76,Sala B,movimento,Corredor,True,Sala B,False,Sala B,False,False,Sala B,-62.0,-62.0,,Sala B,False,False,True,True
2026-08-26 15:55:16,2026-08-26 15:55:15,391,1242899341,2026-08-26 15:55:16,server,c3:00:00:13:3b:b7,ESP-03,84ff83c1-8cf6-4b67-895a-1af321f534e4,DIN2–BA-R9,dynamic,BA,Sala B,-56,Sala B,movimento,Sala B,True,Sala B,False,Sala B,False,False,Sala B,-59.0,-59.0,,Sala B,False,True,True,True
2026-08-26 15:55:17,2026-08-26 15:55:10,369,3242572198,2026-08-26 15:55:17,server,c3:00:00:13:3b:b7,ESP-02,c36ed120-e58c-4c40-8a6d-4a9b8fb90d0e,DIN2–BA-R9,dynamic,BA,Sala A,-89,Sala B,movimento,Sala A,True,Sala B,False,Sala B,False,False,Sala B,-56.0,-56.0,,Sala B,False,False,True,True
2026-08-26 15:55:18,2026-08-26 15:55:17,381,998155149,2026-08-26 15:55:18,server,c3:00:00:13:3b:b7,ESP-01,a057cac2-7f74-41b6-bde0-1e5fa7823700,DIN2–BA-R9,dynamic,BA,Corredor,-77,Sala B,movimento,Corredor,True,Sala B,False,Sala B,False,False,Sala B,-56.0,-56.0,,Sala B,False,False,True,True
2026-08-26 15:55:20,2026-08-26 15:55:18,370,3242572198,2026-08-26 15:55:20,server,c3:00:00:13:3b:b7,ESP-02,818a34c0-27fc-4d89-aed8-4e1330e7c64d,DIN2–BA-R9,dynamic,BA,Sala A,-83,Sala B,movimento,Sala A,True,Corredor,True,Corredor,True,False,Corredor,-77.0,,,Sala B,False,False,False,False
2026-08-26 15:55:20,2026-08-26 15:55:19,392,1242899341,2026-08-26 15:55:20,server,c3:00:00:13:3b:b7,ESP-03,7ce2e134-53d7-4644-b32d-45171ec133c8,DIN2–BA-R9,dynamic,BA,Sala B,-66,Sala B,movimento,Sala B,True,Sala B,True,Sala B,True,False,Sala B,-66.0,-77.0,11.0,Sala B,False,True,True,True
2026-08-26 15:55:22,2026-08-26 15:55:21,382,998155149,2026-08-26 15:55:22,server,c3:00:00:13:3b:b7,ESP-01,6ee85d6e-b7b5-4546-ab31-47db41dad664,DIN2–BA-R9,dynamic,BA,Corredor,-85,Sala B,movimento,Corredor,True,Sala B,False,Sala B,False,False,Sala B,-66.0,-66.0,,Sala B,False,False,True,True
2026-08-26 15:55:24,2026-08-26 15:55:23,393,1242899341,2026-08-26 15:55:24,server,c3:00:00:13:3b:b7,ESP-03,bac2d388-3511-40d5-9146-fd223d3fd9d7,DIN2–BA-R9,dynamic,BA,Sala B,-65,Corredor,movimento,Sala B,True,Sala B,False,Sala B,False,False,Sala B,-65.0,-65.0,,Sala B,False,True,True,True
2026-08-26 15:55:24,2026-08-26 15:55:22,371,3242572198,2026-08-26 15:55:24,server,c3:00:00:13:3b:b7,ESP-02,292bdc47-4974-44ae-92ca-def2cd4cee30,DIN2–BA-R9,dynamic,BA,Sala A,-88,Corredor,movimento,Sala A,True,Sala B,False,Sala B,False,False,Sala B,-65.0,-65.0,,Sala B,False,False,True,True
2026-08-26 15:55:25,2026-08-26 15:55:24,383,998155149,2026-08-26 15:55:25,server,c3:00:00:13:3b:b7,ESP-01,93837aa7-3330-4987-90ed-4a448d81ce10,DIN2–BA-R9,dynamic,BA,Corredor,-81,Corredor,movimento,Corredor,True,Sala B,False,Sala B,False,False,Sala B,-65.0,-65.0,,Sala B,False,False,True,True
2026-08-26 15:55:29,2026-08-26 15:55:28,384,998155149,2026-08-26 15:55:29,server,c3:00:00:13:3b:b7,ESP-01,1446c560-4f4a-4215-86b3-221789d7f5f0,DIN2–BA-R9,dynamic,BA,Corredor,-55,Corredor,movimento,Corredor,False,Corredor,True,Corredor,True,False,Corredor,-55.0,,,Sala B,False,False,False,False
2026-08-26 15:55:29,2026-08-26 15:55:26,394,1242899341,2026-08-26 15:55:29,server,c3:00:00:13:3b:b7,ESP-03,88e01bc2-9263-4e92-a29a-1dcec0c844a0,DIN2–BA-R9,dynamic,BA,Sala B,-94,Corredor,movimento,Sala B,True,Corredor,False,Corredor,False,False,Corredor,-55.0,-55.0,,Corredor,True,False,True,True
2026-08-26 15:55:32,2026-08-26 15:55:31,385,998155149,2026-08-26 15:55:32,server,c3:00:00:13:3b:b7,ESP-01,64fc6dec-d820-4039-b9b7-dce20aac2844,DIN2–BA-R9,dynamic,BA,Corredor,-82,Sala A,movimento,Corredor,True,Corredor,False,Corredor,False,False,Corredor,-68.5,-68.5,,Corredor,False,True,True,True
2026-08-26 15:55:33,2026-08-26 15:55:32,395,1242899341,2026-08-26 15:55:33,server,c3:00:00:13:3b:b7,ESP-03,8e91077e-bbc8-457d-8455-464bd86a62f7,DIN2–BA-R9,dynamic,BA,Sala B,-83,Sala A,movimento,Sala B,True,Corredor,False,Corredor,False,False,Corredor,-82.0,-82.0,,Corredor,False,False,True,True
2026-08-26 15:55:36,2026-08-26 15:55:35,386,998155149,2026-08-26 15:55:36,server,c3:00:00:13:3b:b7,ESP-01,03d6b2ae-ea2e-44e2-99ff-48faa8731f13,DIN2–BA-R9,dynamic,BA,Corredor,-84,Sala A,movimento,Corredor,True,Sala B,True,Corredor,False,True,Sala B,-83.0,-84.0,1.0,Corredor,False,True,False,True
2026-08-26 15:55:36,2026-08-26 15:55:35,396,1242899341,2026-08-26 15:55:36,server,c3:00:00:13:3b:b7,ESP-03,bd481dec-96e3-4e5c-ad1a-30ab64f52702,DIN2–BA-R9,dynamic,BA,Sala B,-87,Sala A,movimento,Sala B,True,Corredor,True,Corredor,False,False,Corredor,-84.0,-84.0,,Corredor,False,False,True,True
2026-08-26 15:55:39,2026-08-26 15:55:38,387,998155149,2026-08-26 15:55:39,server,c3:00:00:13:3b:b7,ESP-01,d7fe9bb7-0e66-4fe5-a0a5-fb1a16e78dfd,DIN2–BA-R9,dynamic,BA,Corredor,-73,Sala A,movimento,Corredor,True,Corredor,False,Corredor,False,False,Corredor,-78.5,-78.5,,Corredor,False,True,True,True
2026-08-26 15:55:40,2026-08-26 15:55:39,397,1242899341,2026-08-26 15:55:40,server,c3:00:00:13:3b:b7,ESP-03,8feded42-c9d5-4c7e-83c8-14f0d857988a,DIN2–BA-R9,dynamic,BA,Sala B,-94,Sala A,movimento,Sala B,True,Corredor,False,Corredor,False,False,Corredor,-73.0,-73.0,,Corredor,False,False,True,True
2026-08-26 15:55:43,2026-08-26 15:55:42,388,998155149,2026-08-26 15:55:43,server,c3:00:00:13:3b:b7,ESP-01,3eb584a0-df0f-4de2-95f2-9a5870fa72da,DIN2–BA-R9,dynamic,BA,Corredor,-88,Sala A,movimento,Corredor,True,Corredor,False,Corredor,False,False,Corredor,-88.0,-88.0,,Corredor,False,True,True,True
2026-08-26 15:55:44,2026-08-26 15:55:43,398,1242899341,2026-08-26 15:55:44,server,c3:00:00:13:3b:b7,ESP-03,1142f0e4-fe14-47f8-87c7-7d0ea6e4891b,DIN2–BA-R9,dynamic,BA,Sala B,-94,Sala A,movimento,Sala B,True,Corredor,False,Corredor,False,False,Corredor,-88.0,-88.0,,Corredor,False,False,True,True
2026-08-26 15:55:45,2026-08-26 15:55:26,372,3242572198,2026-08-26 15:55:45,server,c3:00:00:13:3b:b7,ESP-02,c642d354-5962-4dbd-af35-e40d3c50fe2a,DIN2–BA-R9,dynamic,BA,Sala A,-76,Sala A,movimento,Sala A,True,Sala A,True,Sala A,True,False,Sala A,-76.0,-88.0,12.0,Corredor,False,False,False,False
2026-08-26 15:55:45,2026-08-26 15:55:43,374,3242572198,2026-08-26 15:55:45,server,c3:00:00:13:3b:b7,ESP-02,20c61385-1c0e-4bf1-9306-9bb38b3f4efd,DIN2–BA-R9,dynamic,BA,Sala A,-64,Sala A,movimento,Sala A,False,Sala A,False,Sala A,False,False,Sala A,-70.0,-70.0,,Sala A,True,True,True,True
2026-08-26 15:55:47,2026-08-26 15:55:46,389,998155149,2026-08-26 15:55:47,server,c3:00:00:13:3b:b7,ESP-01,a6378419-c14d-4708-8638-ec4a70f14d6d,DIN2–BA-R9,dynamic,BA,Corredor,-82,Sala A,movimento,Corredor,True,Sala A,False,Sala A,False,False,Sala A,-70.0,-70.0,,Sala A,False,False,True,True
