time,node_time,node_seq,boot_id,effective_time,clock_source,mac,esp_id,batch_id,experiment_id,trial_type,trial_position,raw_room,raw_rssi,ground_truth_room,ground_truth_scenario,baseline_room,baseline_changed,median_room,median_changed,median_hysteresis_room,median_hysteresis_changed,median_hysteresis_rejected,median_hysteresis_candidate_room,median_hysteresis_candidate_rssi,median_hysteresis_current_room_rssi,median_hysteresis_difference_db,median_hysteresis_persistence_room,median_hysteresis_persistence_changed,baseline_agrees_with_final,median_agrees_with_final,median_hysteresis_agrees_with_final
2026-08-26 15:54:02,2026-08-26 15:54:01,370,1242899341,2026-08-26 15:54:02,server,c3:00:00:13:3b:b7,ESP-03,50ca30da-5c73-44e2-88fa-039c68eaf083,DIN2–AB-R9,,,Sala B,-81,Sala A,movimento,Sala B,True,Sala B,True,Sala B,True,False,Sala B,-81.0,,,,False,False,False,False
2026-08-26 15:54:03,2026-08-26 15:54:02,360,998155149,2026-08-26 15:54:03,server,c3:00:00:13:3b:b7,ESP-01,a64fce72-d01e-4c49-bd48-81a3d17a1dac,DIN2–AB-R9,,,Corredor,-77,Sala A,movimento,Corredor,True,Corredor,True,Sala B,False,True,Corredor,-77.0,-81.0,4.0,Sala B,True,False,False,True
2026-08-26 15:54:05,2026-08-26 15:54:04,371,1242899341,2026-08-26 15:54:05,server,c3:00:00:13:3b:b7,ESP-03,9151fa3f-2801-4dbb-a0d6-75c2802c0c61,DIN2–AB-R9,,,Sala B,-82,Sala A,movimento,Sala B,True,Corredor,False,Sala B,False,True,Corredor,-77.0,-81.5,4.5,Sala B,False,True,False,True
2026-08-26 15:54:05,2026-08-26 15:53:57,355,3242572198,2026-08-26 15:54:05,server,c3:00:00:13:3b:b7,ESP-02,0003f31f-d0b1-4454-8f92-fca87509e2d8,DIN2–AB-R9,,,Sala A,-65,Sala A,movimento,Sala A,True,Sala A,True,Sala A,True,False,Sala A,-65.0,-81.5,16.5,Sala B,False,False,False,False
2026-08-26 15:54:06,2026-08-26 15:54:05,356,3242572198,2026-08-26 15:54:06,server,c3:00:00:13:3b:b7,ESP-02,e5df5298-48be-4e1a-aa18-49203e5fa2a7,DIN2–AB-R9,,,Sala A,-60,Sala A,movimento,Sala A,False,Sala A,False,Sala A,False,False,Sala A,-62.5,-62.5,,Sala A,True,True,True,True
2026-08-26 15:54:06,2026-08-26 15:54:05,361,998155149,2026-08-26 15:54:06,server,c3:00:00:13:3b:b7,ESP-01,c05dac47-c5f4-4604-82e6-0a97410af63a,DIN2–AB-R9,,,Corredor,-71,Sala A,movimento,Corredor,True,Sala A,False,Sala A,False,False,Sala A,-62.5,-62.5,,Sala A,False,False,True,True
2026-08-26 15:54:09,2026-08-26 15:54:08,372,1242899341,2026-08-26 15:54:09,server,c3:00:00:13:3b:b7,ESP-03,468315f8-9b93-42df-a3d6-ce991a5f21df,DIN2–AB-R9,,,Sala B,-88,Sala A,movimento,Sala B,True,Sala A,False,Sala A,False,False,Sala A,-60.0,-60.0,,Sala A,False,False,True,True
2026-08-26 15:54:10,2026-08-26 15:54:09,362,998155149,2026-08-26 15:54:10,server,c3:00:00:13:3b:b7,ESP-01,c89ef403-9529-43aa-bd3f-ec4c92a905f2,DIN2–AB-R9,,,Corredor,-77,Sala A,movimento,Corredor,True,Corredor,True,Corredor,True,False,Corredor,-77.0,,,Sala A,False,False,False,False
2026-08-26 15:54:12,2026-08-26 15:54:08,357,3242572198,2026-08-26 15:54:12,server,c3:00:00:13:3b:b7,ESP-02,d346b08a-cf94-4323-b0f7-b868ac68e815,DIN2–AB-R9,,,Sala A,-49,Sala A,movimento,Sala A,True,Sala A,True,Sala A,True,False,Sala A,-49.0,-77.0,28.0,Sala A,False,True,True,True
2026-08-26 15:54:12,2026-08-26 15:54:11,373,1242899341,2026-08-26 15:54:12,server,c3:00:00:13:3b:b7,ESP-03,55f4c2d2-64e8-40cc-9557-ba89cf96dfa9,DIN2–AB-R9,,,Sala B,-81,Sala A,movimento,Sala B,True,Sala A,False,Sala A,False,False,Sala A,-49.0,-49.0,,Sala A,False,False,True,True
