time,node_time,node_seq,boot_id,effective_time,clock_source,mac,esp_id,batch_id,experiment_id,trial_type,trial_position,raw_room,raw_rssi,ground_truth_room,ground_truth_scenario,baseline_room,baseline_changed,median_room,median_changed,median_hysteresis_room,median_hysteresis_changed,median_hysteresis_rejected,median_hysteresis_persistence_room,median_hysteresis_persistence_changed,baseline_agrees_with_final,median_agrees_with_final,median_hysteresis_agrees_with_final
2026-08-25 10:08:17,2026-08-25 10:08:17,216,3069185015,2026-08-25 10:08:17,server,c3:00:00:13:3b:b7,ESP-02,cf462afd-237a-4fa0-be6a-ff8488ba809d,EST-P1-R2,static,P1,Sala A,-68,,,Sala A,True,Sala A,True,Sala A,True,False,,False,False,False,False
2026-08-25 10:08:19,2026-08-25 10:08:18,309,1690126268,2026-08-25 10:08:19,server,c3:00:00:13:3b:b7,ESP-03,8fb351b8-32dc-48af-97f9-f466dd1d571d,EST-P1-R2,static,P1,Sala B,-86,,,Sala B,True,Sala A,False,Sala A,False,False,,False,False,False,False
2026-08-25 10:08:28,2026-08-25 10:08:27,258,2239514506,2026-08-25 10:08:28,server,c3:00:00:13:3b:b7,ESP-01,e22fafac-8dfd-40d8-8a2e-dedbaea34320,EST-P1-R2,static,P1,Corredor,-63,,,Corredor,True,Corredor,True,Corredor,True,False,,False,False,False,False
2026-08-25 10:08:30,2026-08-25 10:08:29,217,3069185015,2026-08-25 10:08:30,server,c3:00:00:13:3b:b7,ESP-02,37140c88-479b-4f5a-bad0-da5123c90958,EST-P1-R2,static,P1,Sala A,-68,,,Sala A,True,Corredor,False,Corredor,False,False,,False,False,False,False
2026-08-25 10:08:32,2026-08-25 10:08:31,310,1690126268,2026-08-25 10:08:32,server,c3:00:00:13:3b:b7,ESP-03,7cbdd1c6-256a-4504-a026-8d07feb67ce2,EST-P1-R2,static,P1,Sala B,-86,,,Sala B,True,Corredor,False,Corredor,False,False,Corredor,True,False,True,True
2026-08-25 10:08:40,2026-08-25 10:08:39,259,2239514506,2026-08-25 10:08:40,server,c3:00:00:13:3b:b7,ESP-01,2ca1756e-dd5e-4099-9b7a-59fa9b100155,EST-P1-R2,static,P1,Corredor,-57,,,Corredor,True,Corredor,False,Corredor,False,False,Corredor,False,True,True,True
2026-08-25 10:08:42,2026-08-25 10:08:42,218,3069185015,2026-08-25 10:08:42,server,c3:00:00:13:3b:b7,ESP-02,5c05ced6-2c9d-4502-a01d-2df8fe274f79,EST-P1-R2,static,P1,Sala A,-68,,,Sala A,True,Corredor,False,Corredor,False,False,Corredor,False,False,True,True
2026-08-25 10:08:44,2026-08-25 10:08:44,311,1690126268,2026-08-25 10:08:44,server,c3:00:00:13:3b:b7,ESP-03,7306438a-64e4-41f5-b9f1-9fa254bb9e31,EST-P1-R2,static,P1,Sala B,-86,,,Sala B,True,Corredor,False,Corredor,False,False,Corredor,False,False,True,True
2026-08-25 10:08:53,2026-08-25 10:08:52,260,2239514506,2026-08-25 10:08:53,server,c3:00:00:13:3b:b7,ESP-01,7cdda41b-07ec-403b-bdb2-c6e04e3c6d67,EST-P1-R2,static,P1,Corredor,-64,,,Corredor,True,Corredor,False,Corredor,False,False,Corredor,False,True,True,True
2026-08-25 10:08:55,2026-08-25 10:08:54,219,3069185015,2026-08-25 10:08:55,server,c3:00:00:13:3b:b7,ESP-02,82afe9c9-816a-4080-b6dd-0fc0729b9352,EST-P1-R2,static,P1,Sala A,-68,,,Sala A,True,Corredor,False,Corredor,False,False,Corredor,False,False,True,True
2026-08-25 10:08:57,2026-08-25 10:08:56,312,1690126268,2026-08-25 10:08:57,server,c3:00:00:13:3b:b7,ESP-03,6ad030a3-1af8-40f6-b837-31f0d0f2566f,EST-P1-R2,static,P1,Sala B,-90,,,Sala B,True,Corredor,False,Corredor,False,False,Corredor,False,False,True,True
2026-08-25 10:09:05,2026-08-25 10:09:05,261,2239514506,2026-08-25 10:09:05,server,c3:00:00:13:3b:b7,ESP-01,ff7acb4f-63e9-4a28-8dc4-388d6d4445fd,EST-P1-R2,static,P1,Corredor,-63,,,Corredor,True,Corredor,False,Corredor,False,False,Corredor,False,True,True,True
2026-08-25 10:09:07,2026-08-25 10:09:06,220,3069185015,2026-08-25 10:09:07,server,c3:00:00:13:3b:b7,ESP-02,8dad8312-d42f-4852-b9c0-f13a009d0078,EST-P1-R2,static,P1,Sala A,-69,,,Sala A,True,Corredor,False,Corredor,False,False,Corredor,False,False,True,True
2026-08-25 10:09:09,2026-08-25 10:09:08,313,1690126268,2026-08-25 10:09:09,server,c3:00:00:13:3b:b7,ESP-03,98466058-a512-465e-adf7-eee4120ce549,EST-P1-R2,static,P1,Sala B,-89,,,Sala B,True,Corredor,False,Corredor,False,False,Corredor,False,False,True,True
2026-08-25 10:09:18,2026-08-25 10:09:18,262,2239514506,2026-08-25 10:09:18,server,c3:00:00:13:3b:b7,ESP-01,82961a68-5bdf-4360-9d07-9fc5a6c7f48a,EST-P1-R2,static,P1,Corredor,-60,,,Corredor,True,Corredor,False,Corredor,False,False,Corredor,False,True,True,True
2026-08-25 10:09:19,2026-08-25 10:09:19,221,3069185015,2026-08-25 10:09:19,server,c3:00:00:13:3b:b7,ESP-02,fdbc1eb0-77de-4e72-9a99-a467e9117d0f,EST-P1-R2,static,P1,Sala A,-69,,,Sala A,True,Corredor,False,Corredor,False,False,Corredor,False,False,True,True
