time,node_time,node_seq,boot_id,effective_time,clock_source,mac,esp_id,batch_id,experiment_id,trial_type,trial_position,raw_room,raw_rssi,ground_truth_room,ground_truth_scenario,baseline_room,baseline_changed,median_room,median_changed,median_hysteresis_room,median_hysteresis_changed,median_hysteresis_rejected,median_hysteresis_persistence_room,median_hysteresis_persistence_changed,baseline_agrees_with_final,median_agrees_with_final,median_hysteresis_agrees_with_final
2026-08-25 11:20:19,2026-08-25 11:20:18,57,2441852059,2026-08-25 11:20:19,server,c3:00:00:13:3b:b7,ESP-02,6ad0427e-e1e3-477a-a3fc-c13b953ff928,EST-B3-R2,static,B3,Sala A,-90,Sala B,junto_parede,Sala A,True,Sala A,True,Sala A,True,False,,False,False,False,False
2026-08-25 11:20:23,2026-08-25 11:20:23,653,1690126268,2026-08-25 11:20:23,server,c3:00:00:13:3b:b7,ESP-03,f9b26900-3d15-405a-9224-ef88e80e1008,EST-B3-R2,static,B3,Sala B,-63,Sala B,junto_parede,Sala B,True,Sala B,True,Sala B,True,False,,False,False,False,False
2026-08-25 11:20:25,2026-08-25 11:20:25,601,2239514506,2026-08-25 11:20:25,server,c3:00:00:13:3b:b7,ESP-01,7262956d-df12-443f-a601-50cb0f4199a0,EST-B3-R2,static,B3,Corredor,-82,Sala B,junto_parede,Corredor,True,Sala B,False,Sala B,False,False,,False,False,False,False
2026-08-25 11:20:32,2026-08-25 11:20:31,58,2441852059,2026-08-25 11:20:32,server,c3:00:00:13:3b:b7,ESP-02,49892c90-3c2f-433b-812e-5377f8dfb6ed,EST-B3-R2,static,B3,Sala A,-89,Sala B,junto_parede,Sala A,True,Sala B,False,Sala B,False,False,Sala B,True,False,True,True
2026-08-25 11:20:36,2026-08-25 11:20:35,654,1690126268,2026-08-25 11:20:36,server,c3:00:00:13:3b:b7,ESP-03,247b1dd7-d913-463a-9f19-bc0244e402e9,EST-B3-R2,static,B3,Sala B,-50,Sala B,junto_parede,Sala B,True,Sala B,False,Sala B,False,False,Sala B,False,True,True,True
2026-08-25 11:20:38,2026-08-25 11:20:37,602,2239514506,2026-08-25 11:20:38,server,c3:00:00:13:3b:b7,ESP-01,5255f8c9-17f5-4362-acc5-d5f39f6700b6,EST-B3-R2,static,B3,Corredor,-82,Sala B,junto_parede,Corredor,True,Sala B,False,Sala B,False,False,Sala B,False,False,True,True
2026-08-25 11:20:44,2026-08-25 11:20:43,59,2441852059,2026-08-25 11:20:44,server,c3:00:00:13:3b:b7,ESP-02,1f61b16c-a99b-4750-9eef-f47b3e89d3b7,EST-B3-R2,static,B3,Sala A,-79,Sala B,junto_parede,Sala A,True,Sala B,False,Sala B,False,False,Sala B,False,False,True,True
2026-08-25 11:20:48,2026-08-25 11:20:48,655,1690126268,2026-08-25 11:20:48,server,c3:00:00:13:3b:b7,ESP-03,734cfee6-8855-4f59-aa35-907130e05929,EST-B3-R2,static,B3,Sala B,-49,Sala B,junto_parede,Sala B,True,Sala B,False,Sala B,False,False,Sala B,False,True,True,True
2026-08-25 11:20:50,2026-08-25 11:20:50,603,2239514506,2026-08-25 11:20:50,server,c3:00:00:13:3b:b7,ESP-01,5f8f3cb7-ffaf-482a-8739-081961917807,EST-B3-R2,static,B3,Corredor,-67,Sala B,junto_parede,Corredor,True,Sala B,False,Sala B,False,False,Sala B,False,False,True,True
2026-08-25 11:20:56,2026-08-25 11:20:55,60,2441852059,2026-08-25 11:20:56,server,c3:00:00:13:3b:b7,ESP-02,5a70b1f5-415f-4e6a-b141-7690da6a1c93,EST-B3-R2,static,B3,Sala A,-91,Sala B,junto_parede,Sala A,True,Sala B,False,Sala B,False,False,Sala B,False,False,True,True
2026-08-25 11:21:01,2026-08-25 11:21:00,656,1690126268,2026-08-25 11:21:01,server,c3:00:00:13:3b:b7,ESP-03,d089381f-886f-450e-99dd-858991086fc7,EST-B3-R2,static,B3,Sala B,-63,Sala B,junto_parede,Sala B,True,Sala B,False,Sala B,False,False,Sala B,False,True,True,True
2026-08-25 11:21:03,2026-08-25 11:21:03,604,2239514506,2026-08-25 11:21:03,server,c3:00:00:13:3b:b7,ESP-01,8861e72d-7196-448a-9206-d6035b623760,EST-B3-R2,static,B3,Corredor,-81,Sala B,junto_parede,Corredor,True,Sala B,False,Sala B,False,False,Sala B,False,False,True,True
2026-08-25 11:21:08,2026-08-25 11:21:08,61,2441852059,2026-08-25 11:21:08,server,c3:00:00:13:3b:b7,ESP-02,8a887774-c080-4f93-b266-ca421a502f0a,EST-B3-R2,static,B3,Sala A,-83,Sala B,junto_parede,Sala A,True,Sala B,False,Sala B,False,False,Sala B,False,False,True,True
2026-08-25 11:21:14,2026-08-25 11:21:13,657,1690126268,2026-08-25 11:21:14,server,c3:00:00:13:3b:b7,ESP-03,8c34209f-a3c8-449e-9511-f2f1c590469b,EST-B3-R2,static,B3,Sala B,-64,Sala B,junto_parede,Sala B,True,Sala B,False,Sala B,False,False,Sala B,False,True,True,True
2026-08-25 11:21:16,2026-08-25 11:21:15,605,2239514506,2026-08-25 11:21:16,server,c3:00:00:13:3b:b7,ESP-01,4833d376-06a7-44e7-ad70-843e460538f7,EST-B3-R2,static,B3,Corredor,-82,Sala B,junto_parede,Corredor,True,Sala B,False,Sala B,False,False,Sala B,False,False,True,True
