mac,method,num_detections,num_decided,num_transitions,first_decision_index,agree_rate_vs_final,accuracy,num_true_movements,num_missed_movements,missed_movement_rate,num_confirmed_after_transition,num_premature_before_transition,num_premature_without_confirmation,num_false_movements,false_movements_per_hour,latency_median_sec,latency_p95_sec,latency_iqr_sec,latency_min_sec,latency_max_sec,pct_time_unknown_or_transition
c3:00:00:13:3b:b7,baseline,54,54,53,0,0.3137254901960784,0.3333333333333333,0,0,,0,0,0,35,2065.5737704918033,,,,,,0.0
c3:00:00:13:3b:b7,median,54,54,14,0,0.6078431372549019,0.5555555555555556,0,0,,0,0,0,8,472.1311475409836,,,,,,0.0
c3:00:00:13:3b:b7,median_hysteresis,54,54,5,0,0.9411764705882353,0.8703703703703703,0,0,,0,0,0,3,177.04918032786884,,,,,,0.0
c3:00:00:13:3b:b7,median_hysteresis_persistence,54,51,2,3,1.0,0.8703703703703703,0,0,,0,0,0,1,59.01639344262295,,,,,,5.555555555555555
