mac,method,num_detections,num_decided,num_transitions,first_decision_index,agree_rate_vs_final,accuracy,num_true_movements,num_missed_movements,missed_movement_rate,num_false_movements,false_movements_per_hour,latency_median_sec,latency_p95_sec,latency_iqr_sec,latency_min_sec,latency_max_sec,pct_time_unknown_or_transition
c3:00:00:13:3b:b7,baseline,11,11,10,0,0.2857142857142857,0.18181818181818182,2,1,0.5,8,640.0,8.0,8.0,0.0,8.0,8.0,0.0
c3:00:00:13:3b:b7,median,11,11,3,0,0.5714285714285714,0.2727272727272727,2,2,1.0,2,160.0,,,,,,0.0
c3:00:00:13:3b:b7,median_hysteresis,11,11,2,0,1.0,0.2727272727272727,2,2,1.0,1,80.0,,,,,,0.0
c3:00:00:13:3b:b7,median_hysteresis_persistence,11,7,0,4,1.0,0.09090909090909091,2,2,1.0,0,0.0,,,,,,36.36363636363637
