time,node_time,node_seq,boot_id,effective_time,clock_source,mac,esp_id,batch_id,experiment_id,trial_type,trial_position,raw_room,raw_rssi,ground_truth_room,ground_truth_scenario,baseline_room,baseline_changed,median_room,median_changed,median_hysteresis_room,median_hysteresis_changed,median_hysteresis_rejected,median_hysteresis_candidate_room,median_hysteresis_candidate_rssi,median_hysteresis_current_room_rssi,median_hysteresis_difference_db,median_hysteresis_persistence_room,median_hysteresis_persistence_changed,baseline_agrees_with_final,median_agrees_with_final,median_hysteresis_agrees_with_final
2026-08-27 09:15:38,2026-08-27 09:15:36,104,2803322551,2026-08-27 09:15:38,server,c3:00:00:13:3b:b7,ESP-01,f829ccb5-6d79-4e21-a55e-64bb32bd7cd3,EST2-C1-R3,static,C1,Corredor,-60,,,Corredor,True,Corredor,True,Corredor,True,False,Corredor,-60.0,,,,False,False,False,False
2026-08-27 09:15:39,2026-08-27 09:15:37,77,4014049754,2026-08-27 09:15:39,server,c3:00:00:13:3b:b7,ESP-02,1f084e30-a5e8-4d3c-bcfd-22d572c400d0,EST2-C1-R3,static,C1,Sala A,-76,Corredor,centro_sala,Sala A,True,Corredor,False,Corredor,False,False,Corredor,-60.0,-60.0,,Corredor,True,False,True,True
2026-08-27 09:15:40,2026-08-27 09:15:38,240,2780215821,2026-08-27 09:15:40,server,c3:00:00:13:3b:b7,ESP-03,c2608815-ff99-4dfc-8d25-d6038a74d969,EST2-C1-R3,static,C1,Sala B,-80,Corredor,centro_sala,Sala B,True,Corredor,False,Corredor,False,False,Corredor,-60.0,-60.0,,Corredor,False,False,True,True
2026-08-27 09:15:42,2026-08-27 09:15:40,105,2803322551,2026-08-27 09:15:42,server,c3:00:00:13:3b:b7,ESP-01,b788b2ce-bbe8-41fe-9167-a5d3de74e200,EST2-C1-R3,static,C1,Corredor,-62,Corredor,centro_sala,Corredor,True,Corredor,False,Corredor,False,False,Corredor,-62.0,-62.0,,Corredor,False,True,True,True
2026-08-27 09:15:43,2026-08-27 09:15:41,78,4014049754,2026-08-27 09:15:43,server,c3:00:00:13:3b:b7,ESP-02,42c5c552-cc42-4322-a34f-a09f4c62a5b2,EST2-C1-R3,static,C1,Sala A,-76,Corredor,centro_sala,Sala A,True,Corredor,False,Corredor,False,False,Corredor,-62.0,-62.0,,Corredor,False,False,True,True
2026-08-27 09:15:43,2026-08-27 09:15:42,241,2780215821,2026-08-27 09:15:43,server,c3:00:00:13:3b:b7,ESP-03,1591f090-c3f6-492f-9cdc-26908e0c0389,EST2-C1-R3,static,C1,Sala B,-79,Corredor,centro_sala,Sala B,True,Corredor,False,Corredor,False,False,Corredor,-62.0,-62.0,,Corredor,False,False,True,True
2026-08-27 09:15:46,2026-08-27 09:15:44,106,2803322551,2026-08-27 09:15:46,server,c3:00:00:13:3b:b7,ESP-01,9fadfc95-9f49-4236-acb5-35647820eaab,EST2-C1-R3,static,C1,Corredor,-69,Corredor,centro_sala,Corredor,True,Corredor,False,Corredor,False,False,Corredor,-69.0,-69.0,,Corredor,False,True,True,True
2026-08-27 09:15:47,2026-08-27 09:15:45,79,4014049754,2026-08-27 09:15:47,server,c3:00:00:13:3b:b7,ESP-02,e022d210-4367-4b5a-a0b7-9a4b99095698,EST2-C1-R3,static,C1,Sala A,-79,Corredor,centro_sala,Sala A,True,Corredor,False,Corredor,False,False,Corredor,-69.0,-69.0,,Corredor,False,False,True,True
2026-08-27 09:15:47,2026-08-27 09:15:45,242,2780215821,2026-08-27 09:15:47,server,c3:00:00:13:3b:b7,ESP-03,3f3f779b-b08b-41f9-b206-cc9220ed8891,EST2-C1-R3,static,C1,Sala B,-90,Corredor,centro_sala,Sala B,True,Corredor,False,Corredor,False,False,Corredor,-69.0,-69.0,,Corredor,False,False,True,True
2026-08-27 09:15:49,2026-08-27 09:15:47,107,2803322551,2026-08-27 09:15:49,server,c3:00:00:13:3b:b7,ESP-01,8152448f-068d-4fcd-b12c-5d21bec923a7,EST2-C1-R3,static,C1,Corredor,-68,Corredor,centro_sala,Corredor,True,Corredor,False,Corredor,False,False,Corredor,-68.5,-68.5,,Corredor,False,True,True,True
