mac,method,num_detections,num_decided,num_transitions,first_decision_index,agree_rate_vs_final,accuracy,num_true_movements,num_missed_movements,missed_movement_rate,num_confirmed_after_transition,num_premature_before_transition,num_premature_without_confirmation,num_false_movements,false_movements_per_hour,latency_median_sec,latency_p95_sec,latency_iqr_sec,latency_min_sec,latency_max_sec,pct_time_unknown_or_transition
c3:00:00:13:3b:b7,baseline,40,40,39,0,0.4358974358974359,0.45,0.0,0.0,,0.0,0.0,0.0,22.0,1298.3606557377047,,,,,,0.0
c3:00:00:13:3b:b7,median,40,40,2,0,0.9743589743589743,0.975,0.0,0.0,,0.0,0.0,0.0,1.0,59.01639344262295,,,,,,0.0
c3:00:00:13:3b:b7,median_hysteresis,40,40,2,0,0.9743589743589743,0.975,0.0,0.0,,0.0,0.0,0.0,1.0,59.01639344262295,,,,,,0.0
c3:00:00:13:3b:b7,median_hysteresis_persistence,40,39,0,1,1.0,0.975,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,2.5
c3:00:00:13:3c:1e,baseline,40,40,39,0,0.2894736842105263,,,,,,,,,,,,,,,0.0
c3:00:00:13:3c:1e,median,40,40,9,0,0.7894736842105263,,,,,,,,,,,,,,,0.0
c3:00:00:13:3c:1e,median_hysteresis,40,40,9,0,0.7894736842105263,,,,,,,,,,,,,,,0.0
c3:00:00:13:3c:1e,median_hysteresis_persistence,40,38,8,2,1.0,,,,,,,,,,,,,,,5.0
c3:00:00:13:3b:f2,baseline,40,40,38,0,0.3684210526315789,,,,,,,,,,,,,,,0.0
c3:00:00:13:3b:f2,median,40,40,5,0,0.868421052631579,,,,,,,,,,,,,,,0.0
c3:00:00:13:3b:f2,median_hysteresis,40,40,5,0,0.8947368421052632,,,,,,,,,,,,,,,0.0
c3:00:00:13:3b:f2,median_hysteresis_persistence,40,38,4,2,1.0,,,,,,,,,,,,,,,5.0
