time,node_time,node_seq,boot_id,effective_time,clock_source,mac,esp_id,batch_id,experiment_id,trial_type,trial_position,raw_room,raw_rssi,ground_truth_room,ground_truth_scenario,baseline_room,baseline_changed,median_room,median_changed,median_hysteresis_room,median_hysteresis_changed,median_hysteresis_rejected,median_hysteresis_candidate_room,median_hysteresis_candidate_rssi,median_hysteresis_current_room_rssi,median_hysteresis_difference_db,median_hysteresis_persistence_room,median_hysteresis_persistence_changed,baseline_agrees_with_final,median_agrees_with_final,median_hysteresis_agrees_with_final
2026-08-27 09:16:49,2026-08-27 09:16:45,122,2803322551,2026-08-27 09:16:49,server,c3:00:00:13:3b:b7,ESP-01,be60b7ea-05bb-4c77-b471-fa1950eab690,EST2-C1-R4,static,C1,Corredor,-60,,,Corredor,True,Corredor,True,Corredor,True,False,Corredor,-60.0,,,,False,False,False,False
2026-08-27 09:16:50,2026-08-27 09:16:48,95,4014049754,2026-08-27 09:16:50,server,c3:00:00:13:3b:b7,ESP-02,418eafde-743b-47e9-86d7-d25625fcee9b,EST2-C1-R4,static,C1,Sala A,-77,Corredor,centro_sala,Sala A,True,Corredor,False,Corredor,False,False,Corredor,-60.0,-60.0,,Corredor,True,False,True,True
2026-08-27 09:16:51,2026-08-27 09:16:49,260,2780215821,2026-08-27 09:16:51,server,c3:00:00:13:3b:b7,ESP-03,f624bb22-23a4-44aa-85e0-42bcf18f38c7,EST2-C1-R4,static,C1,Sala B,-92,Corredor,centro_sala,Sala B,True,Corredor,False,Corredor,False,False,Corredor,-60.0,-60.0,,Corredor,False,False,True,True
2026-08-27 09:16:53,2026-08-27 09:16:51,123,2803322551,2026-08-27 09:16:53,server,c3:00:00:13:3b:b7,ESP-01,055747e8-b099-4bf6-8d64-cdd6c271aaa7,EST2-C1-R4,static,C1,Corredor,-60,Corredor,centro_sala,Corredor,True,Corredor,False,Corredor,False,False,Corredor,-60.0,-60.0,,Corredor,False,True,True,True
2026-08-27 09:16:53,2026-08-27 09:16:51,96,4014049754,2026-08-27 09:16:53,server,c3:00:00:13:3b:b7,ESP-02,24be91fa-3a6a-4496-8b93-9a96065cb72b,EST2-C1-R4,static,C1,Sala A,-77,Corredor,centro_sala,Sala A,True,Corredor,False,Corredor,False,False,Corredor,-60.0,-60.0,,Corredor,False,False,True,True
2026-08-27 09:16:55,2026-08-27 09:16:53,261,2780215821,2026-08-27 09:16:55,server,c3:00:00:13:3b:b7,ESP-03,b2a166c4-df75-4623-abf1-6f38594988be,EST2-C1-R4,static,C1,Sala B,-78,Corredor,centro_sala,Sala B,True,Corredor,False,Corredor,False,False,Corredor,-60.0,-60.0,,Corredor,False,False,True,True
2026-08-27 09:16:56,2026-08-27 09:16:54,124,2803322551,2026-08-27 09:16:56,server,c3:00:00:13:3b:b7,ESP-01,5ad7a0f1-b505-4725-833d-f4f648af0158,EST2-C1-R4,static,C1,Corredor,-67,Corredor,centro_sala,Corredor,True,Corredor,False,Corredor,False,False,Corredor,-63.5,-63.5,,Corredor,False,True,True,True
2026-08-27 09:16:57,2026-08-27 09:16:55,97,4014049754,2026-08-27 09:16:57,server,c3:00:00:13:3b:b7,ESP-02,f24c025a-0ec0-46f2-9bff-e8dfa1293aaf,EST2-C1-R4,static,C1,Sala A,-80,Corredor,centro_sala,Sala A,True,Corredor,False,Corredor,False,False,Corredor,-67.0,-67.0,,Corredor,False,False,True,True
2026-08-27 09:16:58,2026-08-27 09:16:56,262,2780215821,2026-08-27 09:16:58,server,c3:00:00:13:3b:b7,ESP-03,4d85783c-9684-4fd4-a7b9-3032c77c4471,EST2-C1-R4,static,C1,Sala B,-79,Corredor,centro_sala,Sala B,True,Corredor,False,Corredor,False,False,Corredor,-67.0,-67.0,,Corredor,False,False,True,True
2026-08-27 09:17:00,2026-08-27 09:16:58,125,2803322551,2026-08-27 09:17:00,server,c3:00:00:13:3b:b7,ESP-01,3939c820-489e-412c-bc11-9bc5cf8a9cc7,EST2-C1-R4,static,C1,Corredor,-62,Corredor,centro_sala,Corredor,True,Corredor,False,Corredor,False,False,Corredor,-62.0,-62.0,,Corredor,False,True,True,True
2026-08-27 09:17:00,2026-08-27 09:16:58,98,4014049754,2026-08-27 09:17:00,server,c3:00:00:13:3b:b7,ESP-02,1c85d217-7753-4df2-9264-f29211227dd8,EST2-C1-R4,static,C1,Sala A,-74,Corredor,centro_sala,Sala A,True,Corredor,False,Corredor,False,False,Corredor,-62.0,-62.0,,Corredor,False,False,True,True
2026-08-27 09:17:02,2026-08-27 09:17:00,263,2780215821,2026-08-27 09:17:02,server,c3:00:00:13:3b:b7,ESP-03,ae767660-ee76-46e2-8b12-97c08518d838,EST2-C1-R4,static,C1,Sala B,-95,Corredor,centro_sala,Sala B,True,Corredor,False,Corredor,False,False,Corredor,-62.0,-62.0,,Corredor,False,False,True,True
2026-08-27 09:17:03,2026-08-27 09:17:01,126,2803322551,2026-08-27 09:17:03,server,c3:00:00:13:3b:b7,ESP-01,7dd43e40-5566-4d06-ac38-6e779ee52716,EST2-C1-R4,static,C1,Corredor,-62,Corredor,centro_sala,Corredor,True,Corredor,False,Corredor,False,False,Corredor,-62.0,-62.0,,Corredor,False,True,True,True
2026-08-27 09:17:04,2026-08-27 09:17:02,99,4014049754,2026-08-27 09:17:04,server,c3:00:00:13:3b:b7,ESP-02,a2636ba4-0b42-40df-ae2d-e75ff34302a0,EST2-C1-R4,static,C1,Sala A,-76,Corredor,centro_sala,Sala A,True,Corredor,False,Corredor,False,False,Corredor,-62.0,-62.0,,Corredor,False,False,True,True
2026-08-27 09:17:05,2026-08-27 09:17:03,264,2780215821,2026-08-27 09:17:05,server,c3:00:00:13:3b:b7,ESP-03,5f7fecef-48fd-4afc-8ce6-c3ca60a0c526,EST2-C1-R4,static,C1,Sala B,-95,Corredor,centro_sala,Sala B,True,Corredor,False,Corredor,False,False,Corredor,-62.0,-62.0,,Corredor,False,False,True,True
2026-08-27 09:17:07,2026-08-27 09:17:05,127,2803322551,2026-08-27 09:17:07,server,c3:00:00:13:3b:b7,ESP-01,44a8217f-5d05-46c8-bf7a-35f88d77f9b5,EST2-C1-R4,static,C1,Corredor,-70,Corredor,centro_sala,Corredor,True,Corredor,False,Corredor,False,False,Corredor,-70.0,-70.0,,Corredor,False,True,True,True
2026-08-27 09:17:07,2026-08-27 09:17:06,100,4014049754,2026-08-27 09:17:07,server,c3:00:00:13:3b:b7,ESP-02,66fe0357-1010-40cd-9cab-e324ce3cc757,EST2-C1-R4,static,C1,Sala A,-76,Corredor,centro_sala,Sala A,True,Corredor,False,Corredor,False,False,Corredor,-70.0,-70.0,,Corredor,False,False,True,True
2026-08-27 09:17:09,2026-08-27 09:17:07,265,2780215821,2026-08-27 09:17:09,server,c3:00:00:13:3b:b7,ESP-03,5e41af00-8cbd-4469-9ad0-949c3a8a2b8e,EST2-C1-R4,static,C1,Sala B,-78,Corredor,centro_sala,Sala B,True,Corredor,False,Corredor,False,False,Corredor,-70.0,-70.0,,Corredor,False,False,True,True
2026-08-27 09:17:11,2026-08-27 09:17:09,128,2803322551,2026-08-27 09:17:11,server,c3:00:00:13:3b:b7,ESP-01,6fa4a187-cf67-4026-be26-6dc3f80edc3f,EST2-C1-R4,static,C1,Corredor,-70,Corredor,centro_sala,Corredor,True,Corredor,False,Corredor,False,False,Corredor,-70.0,-70.0,,Corredor,False,True,True,True
2026-08-27 09:17:11,2026-08-27 09:17:09,101,4014049754,2026-08-27 09:17:11,server,c3:00:00:13:3b:b7,ESP-02,e9f349cb-d3f9-4898-b1dc-0cab208c44c0,EST2-C1-R4,static,C1,Sala A,-75,Corredor,centro_sala,Sala A,True,Corredor,False,Corredor,False,False,Corredor,-70.0,-70.0,,Corredor,False,False,True,True
2026-08-27 09:17:13,2026-08-27 09:17:11,266,2780215821,2026-08-27 09:17:13,server,c3:00:00:13:3b:b7,ESP-03,fdd3471a-2b34-4105-b8fb-91d488ad48c0,EST2-C1-R4,static,C1,Sala B,-91,Corredor,centro_sala,Sala B,True,Corredor,False,Corredor,False,False,Corredor,-70.0,-70.0,,Corredor,False,False,True,True
2026-08-27 09:17:14,2026-08-27 09:17:12,129,2803322551,2026-08-27 09:17:14,server,c3:00:00:13:3b:b7,ESP-01,af7b68d6-b48d-46af-b106-f06a16a04bb0,EST2-C1-R4,static,C1,Corredor,-62,Corredor,centro_sala,Corredor,True,Corredor,False,Corredor,False,False,Corredor,-66.0,-66.0,,Corredor,False,True,True,True
